route_id,ZDEr_ID_REF_A,stop_lat,stop_lon,stop_name,route_short_name,dest_name
100100024:24,25733,48.818151,2.419867,PONT DE CHARENTON,24,PANTHEON
100100024:24,25734,48.822492,2.420024,EDMOND NOCARD,24,PANTHEON
100100024:24,36167,48.845399,2.368724,QUAI DE LA RAPEE,24,PANTHEON
100100024:24,37559,48.843504,2.364284,GARE D'AUSTERLITZ,24,PANTHEON
100100024:24,37925,48.822245,2.398477,PORT AUX LIONS,24,PANTHEON
100100024:24,39393,48.843421,2.374115,GARE DE LYON,24,PANTHEON
100100024:24,39473,48.818993,2.410981,VICTOR HUGO,24,PANTHEON
100100024:24,41430,48.841064,2.378321,MINISTERE DE L'ECONOMIE ET DES FINANCES,24,PANTHEON
100100024:24,41439,48.831938,2.388592,TERROIRS DE FRANCE,24,PANTHEON
100100024:24,463708,48.846554,2.343846,PANTHEON,24,PANTHEON
100100024:24,463712,48.841844,2.344008,ECOLE NORMALE SUPERIEURE,24,PANTHEON
100100024:24,463713,48.841124,2.355487,BUFFON - LA MOSQUEE,24,PANTHEON
100100024:24,463714,48.844064,2.34518,MUSEE ET INSTITUT CURIE,24,PANTHEON
100100024:24,8448,48.835921,2.385832,LACHAMBEAUDIE,24,PANTHEON
100100024:24,8449,48.820877,2.401892,PONT NELSON MANDELA,24,PANTHEON
100100025:25,25375,48.824784,2.389415,BRUNESEAU,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,25376,48.820305,2.39559,JULES VANZUPPE,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,25377,48.822256,2.393047,VICTOR HUGO - BRETAGNE,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,37154,48.819289,2.396786,VAILLANT-COUTURIER - WESTERMEYER,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,37155,48.814637,2.406498,PONT D'IVRY - RIVE GAUCHE,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,37225,48.831996,2.378926,PONT DE TOLBIAC,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,37312,48.829118,2.383892,WATT,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,37313,48.830889,2.381675,THOMAS MANN,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,40055,48.830181,2.376774,BIBLIOTHEQUE FRANCOIS MITTERRAND,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,462447,48.817868,2.398391,VAILLANT-COUTURIER - LENINE,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,463618,48.814648,2.402728,GAMBETTA,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,463619,48.804902,2.407805,DURAS,25,BIBLIOTHEQUE FRANCOIS MITTERRAND
100100025:25,23402,48.82017,2.39529,JULES VANZUPPE,25,DURAS
100100025:25,24460,48.817805,2.398091,VAILLANT-COUTURIER - LENINE,25,DURAS
100100025:25,25374,48.822571,2.392162,VICTOR HUGO - BRETAGNE,25,DURAS
100100025:25,25598,48.811394,2.403023,MAURICE GUNSBOURG,25,DURAS
100100025:25,37164,48.830801,2.37736,BIBLIOTHEQUE FRANCOIS MITTERRAND,25,DURAS
100100025:25,37224,48.831906,2.379402,PONT DE TOLBIAC,25,DURAS
100100025:25,37226,48.824874,2.38883,BRUNESEAU,25,DURAS
100100025:25,37310,48.828695,2.384042,WATT,25,DURAS
100100025:25,37311,48.830404,2.381879,THOMAS MANN,25,DURAS
100100025:25,462540,48.814298,2.402088,GAMBETTA,25,DURAS
100100025:25,463619,48.804902,2.407805,DURAS,25,DURAS
100100025:25,8151,48.808697,2.40385,RUE DE LA BAIGNADE,25,DURAS
100100025:25,23402,48.82017,2.39529,JULES VANZUPPE,25,VAILLANT-COUTURIER - LENINE
100100025:25,25374,48.822571,2.392162,VICTOR HUGO - BRETAGNE,25,VAILLANT-COUTURIER - LENINE
100100025:25,37164,48.830801,2.37736,BIBLIOTHEQUE FRANCOIS MITTERRAND,25,VAILLANT-COUTURIER - LENINE
100100025:25,37224,48.831906,2.379402,PONT DE TOLBIAC,25,VAILLANT-COUTURIER - LENINE
100100025:25,37226,48.824874,2.38883,BRUNESEAU,25,VAILLANT-COUTURIER - LENINE
100100025:25,37310,48.828695,2.384042,WATT,25,VAILLANT-COUTURIER - LENINE
100100025:25,37311,48.830404,2.381879,THOMAS MANN,25,VAILLANT-COUTURIER - LENINE
100100025:25,462447,48.817868,2.398391,VAILLANT-COUTURIER - LENINE,25,VAILLANT-COUTURIER - LENINE
100100026:26,18205,48.847918,2.406501,COURS DE VINCENNES,26,GARE DU NORD - DUNKERQUE
100100026:26,24973,48.87354,2.389982,JOURDAIN,26,GARE DU NORD - DUNKERQUE
100100026:26,26544,48.867759,2.396365,VILLIERS DE L'ISLE-ADAM,26,GARE DU NORD - DUNKERQUE
100100026:26,26550,48.859487,2.401886,PYRENEES - BAGNOLET,26,GARE DU NORD - DUNKERQUE
100100026:26,26553,48.878588,2.374344,MATHURIN MOREAU - SIMON BOLIVAR,26,GARE DU NORD - DUNKERQUE
100100026:26,26554,48.870177,2.394392,PYRENEES - MENILMONTANT,26,GARE DU NORD - DUNKERQUE
100100026:26,26558,48.87615,2.38091,BOTZARIS - BUTTES CHAUMONT,26,GARE DU NORD - DUNKERQUE
100100026:26,26559,48.871895,2.392092,L'ERMITAGE,26,GARE DU NORD - DUNKERQUE
100100026:26,26560,48.874019,2.384859,PYRENEES - BELLEVILLE,26,GARE DU NORD - DUNKERQUE
100100026:26,28630,48.847659,2.402811,MARSOULAN,26,GARE DU NORD - DUNKERQUE
100100026:26,29416,48.88231,2.371008,JAURES - STALINGRAD,26,GARE DU NORD - DUNKERQUE
100100026:26,29418,48.851171,2.406438,LA PLAINE,26,GARE DU NORD - DUNKERQUE
100100026:26,29419,48.881042,2.373747,MARCHE SECRETAN,26,GARE DU NORD - DUNKERQUE
100100026:26,29421,48.862032,2.400241,RAMUS,26,GARE DU NORD - DUNKERQUE
100100026:26,36295,48.85314,2.406113,MARAICHERS,26,GARE DU NORD - DUNKERQUE
100100026:26,36539,48.856529,2.404865,ORTEAUX,26,GARE DU NORD - DUNKERQUE
100100026:26,37116,48.88064,2.361741,CHATEAU LANDON,26,GARE DU NORD - DUNKERQUE
100100026:26,39806,48.880058,2.354996,GARE DU NORD - DUNKERQUE,26,GARE DU NORD - DUNKERQUE
100100026:26,39884,48.876386,2.376046,ATLAS,26,GARE DU NORD - DUNKERQUE
100100026:26,40769,48.879733,2.358307,LA FAYETTE - DUNKERQUE,26,GARE DU NORD - DUNKERQUE
100100026:26,463610,48.864495,2.398895,GAMBETTA - PYRENEES,26,GARE DU NORD - DUNKERQUE
100100026:26,463693,48.847851,2.397799,NATION - TRONE,26,GARE DU NORD - DUNKERQUE
100100026:26,8424,48.881521,2.365121,LOUIS BLANC,26,GARE DU NORD - DUNKERQUE
100100026:26,18205,48.847918,2.406501,COURS DE VINCENNES,26,GARE SAINT-LAZARE
100100026:26,20002,48.87632,2.331518,TRINITE,26,GARE SAINT-LAZARE
100100026:26,24973,48.87354,2.389982,JOURDAIN,26,GARE SAINT-LAZARE
100100026:26,26544,48.867759,2.396365,VILLIERS DE L'ISLE-ADAM,26,GARE SAINT-LAZARE
100100026:26,26550,48.859487,2.401886,PYRENEES - BAGNOLET,26,GARE SAINT-LAZARE
100100026:26,26553,48.878588,2.374344,MATHURIN MOREAU - SIMON BOLIVAR,26,GARE SAINT-LAZARE
100100026:26,26554,48.870177,2.394392,PYRENEES - MENILMONTANT,26,GARE SAINT-LAZARE
100100026:26,26558,48.87615,2.38091,BOTZARIS - BUTTES CHAUMONT,26,GARE SAINT-LAZARE
100100026:26,26559,48.871895,2.392092,L'ERMITAGE,26,GARE SAINT-LAZARE
100100026:26,26560,48.874019,2.384859,PYRENEES - BELLEVILLE,26,GARE SAINT-LAZARE
100100026:26,26761,48.876033,2.339312,CARREFOUR DE CHATEAUDUN,26,GARE SAINT-LAZARE
100100026:26,27335,48.87933,2.348047,CONDORCET,26,GARE SAINT-LAZARE
100100026:26,28571,48.878243,2.344558,MAUBEUGE - ROCHECHOUART,26,GARE SAINT-LAZARE
100100026:26,28630,48.847659,2.402811,MARSOULAN,26,GARE SAINT-LAZARE
100100026:26,28631,48.875718,2.327186,GARE SAINT-LAZARE - BUDAPEST,26,GARE SAINT-LAZARE
100100026:26,29416,48.88231,2.371008,JAURES - STALINGRAD,26,GARE SAINT-LAZARE
100100026:26,29418,48.851171,2.406438,LA PLAINE,26,GARE SAINT-LAZARE
100100026:26,29419,48.881042,2.373747,MARCHE SECRETAN,26,GARE SAINT-LAZARE
100100026:26,29421,48.862032,2.400241,RAMUS,26,GARE SAINT-LAZARE
100100026:26,29789,48.880391,2.351535,MAGENTA - MAUBEUGE,26,GARE SAINT-LAZARE
100100026:26,36295,48.85314,2.406113,MARAICHERS,26,GARE SAINT-LAZARE
100100026:26,36539,48.856529,2.404865,ORTEAUX,26,GARE SAINT-LAZARE
100100026:26,36540,48.876698,2.341356,CHATEAUDUN - LAMARTINE,26,GARE SAINT-LAZARE
100100026:26,37116,48.88064,2.361741,CHATEAU LANDON,26,GARE SAINT-LAZARE
100100026:26,39806,48.880058,2.354996,GARE DU NORD - DUNKERQUE,26,GARE SAINT-LAZARE
100100026:26,39807,48.876248,2.33596,SAINT-GEORGES - CHATEAUDUN,26,GARE SAINT-LAZARE
100100026:26,39884,48.876386,2.376046,ATLAS,26,GARE SAINT-LAZARE
100100026:26,40769,48.879733,2.358307,LA FAYETTE - DUNKERQUE,26,GARE SAINT-LAZARE
100100026:26,463610,48.864495,2.398895,GAMBETTA - PYRENEES,26,GARE SAINT-LAZARE
100100026:26,463693,48.847851,2.397799,NATION - TRONE,26,GARE SAINT-LAZARE
100100026:26,470840,48.875888,2.326232,GARE SAINT-LAZARE,26,GARE SAINT-LAZARE
100100026:26,8424,48.881521,2.365121,LOUIS BLANC,26,GARE SAINT-LAZARE
100100026:26,18204,48.847954,2.406243,COURS DE VINCENNES,26,NATION - TRONE
100100026:26,22734,48.879715,2.35907,LA FAYETTE - DUNKERQUE,26,NATION - TRONE
100100026:26,24972,48.873658,2.389042,JOURDAIN,26,NATION - TRONE
100100026:26,26543,48.847875,2.402811,MARSOULAN,26,NATION - TRONE
100100026:26,26545,48.856007,2.404891,ORTEAUX,26,NATION - TRONE
100100026:26,26546,48.873857,2.3846,PYRENEES - BELLEVILLE,26,NATION - TRONE
100100026:26,26551,48.872084,2.391452,L'ERMITAGE,26,NATION - TRONE
100100026:26,26552,48.850273,2.406273,LA PLAINE,26,NATION - TRONE
100100026:26,26555,48.864414,2.398786,GAMBETTA - PYRENEES,26,NATION - TRONE
100100026:26,26556,48.858831,2.402334,PYRENEES - BAGNOLET,26,NATION - TRONE
100100026:26,26557,48.852205,2.406058,MARAICHERS,26,NATION - TRONE
100100026:26,26762,48.875619,2.342459,CADET,26,NATION - TRONE
100100026:26,26763,48.876006,2.336791,SAINT-GEORGES - CHATEAUDUN,26,NATION - TRONE
100100026:26,27215,48.878278,2.353524,PLACE FRANZ LISZT,26,NATION - TRONE
100100026:26,28385,48.881646,2.366348,LOUIS BLANC,26,NATION - TRONE
100100026:26,29412,48.879033,2.356426,LA FAYETTE - SAINT QUENTIN - GARE DU NORD,26,NATION - TRONE
100100026:26,29413,48.878777,2.374222,MATHURIN MOREAU - SIMON BOLIVAR,26,NATION - TRONE
100100026:26,29414,48.869539,2.394678,PYRENEES - MENILMONTANT,26,NATION - TRONE
100100026:26,29415,48.861304,2.400172,RAMUS,26,NATION - TRONE
100100026:26,29417,48.880556,2.373951,MARCHE SECRETAN,26,NATION - TRONE
100100026:26,34172,48.875826,2.339203,CARREFOUR DE CHATEAUDUN,26,NATION - TRONE
100100026:26,35849,48.876095,2.331409,TRINITE,26,NATION - TRONE
100100026:26,39885,48.882454,2.369441,JAURES - STALINGRAD,26,NATION - TRONE
100100026:26,420159,48.875609,2.324665,GARE SAINT-LAZARE,26,NATION - TRONE
100100026:26,420160,48.867201,2.396501,VILLIERS DE L'ISLE-ADAM,26,NATION - TRONE
100100026:26,426147,48.848453,2.397991,NATION - TRONE,26,NATION - TRONE
100100026:26,463692,48.876151,2.379997,BOTZARIS - BUTTES CHAUMONT,26,NATION - TRONE
100100026:26,463694,48.876314,2.376427,ATLAS,26,NATION - TRONE
100100026:26,8420,48.876805,2.347978,SQUARE MONTHOLON,26,NATION - TRONE
100100026:26,8423,48.880802,2.363213,CHATEAU LANDON,26,NATION - TRONE
100100027:27,22720,48.857689,2.337445,PONT DES ARTS - QUAI DE CONTI,27,GARE SAINT-LAZARE
100100027:27,2276,48.828035,2.371,PATAY - TOLBIAC,27,GARE SAINT-LAZARE
100100027:27,22797,48.823234,2.374876,MASSENA - DARMESTETER,27,GARE SAINT-LAZARE
100100027:27,22962,48.850068,2.342552,LES ECOLES,27,GARE SAINT-LAZARE
100100027:27,25291,48.840469,2.34586,BERTHOLLET - VAUQUELIN,27,GARE SAINT-LAZARE
100100027:27,25295,48.83877,2.350203,MONGE - CLAUDE BERNARD,27,GARE SAINT-LAZARE
100100027:27,25738,48.837251,2.351673,LES GOBELINS,27,GARE SAINT-LAZARE
100100027:27,25740,48.831848,2.359254,LES ALPES,27,GARE SAINT-LAZARE
100100027:27,25741,48.834249,2.353782,BANQUIER,27,GARE SAINT-LAZARE
100100027:27,25745,48.832872,2.362304,NATIONALE,27,GARE SAINT-LAZARE
100100027:27,26186,48.858264,2.333713,PONT DU CARROUSEL - QUAI VOLTAIRE,27,GARE SAINT-LAZARE
100100027:27,27069,48.846419,2.341122,LUXEMBOURG,27,GARE SAINT-LAZARE
100100027:27,27072,48.832505,2.354993,PLACE D'ITALIE - MAIRIE DU 13E,27,GARE SAINT-LAZARE
100100027:27,28266,48.866218,2.334339,PYRAMIDES,27,GARE SAINT-LAZARE
100100027:27,29437,48.869777,2.332827,OPERA - 4 SEPTEMBRE,27,GARE SAINT-LAZARE
100100027:27,29791,48.855838,2.340932,PONT NEUF - QUAI DES GRANDS AUGUSTINS,27,GARE SAINT-LAZARE
100100027:27,30106,48.843875,2.342388,SAINT-JACQUES - GAY-LUSSAC,27,GARE SAINT-LAZARE
100100027:27,36140,48.823755,2.376497,PORTE DE VITRY,27,GARE SAINT-LAZARE
100100027:27,36169,48.821384,2.369757,PORTE D'IVRY,27,GARE SAINT-LAZARE
100100027:27,36556,48.868178,2.333522,PETITS CHAMPS - DANIELLE CASANOVA,27,GARE SAINT-LAZARE
100100027:27,36739,48.864277,2.33517,PALAIS ROYAL - COMEDIE FRANCAISE,27,GARE SAINT-LAZARE
100100027:27,36943,48.829266,2.369231,JEANNE D'ARC - EGLISE DE LA GARE,27,GARE SAINT-LAZARE
100100027:27,37115,48.872195,2.330034,AUBER,27,GARE SAINT-LAZARE
100100027:27,37355,48.871287,2.33171,OPERA,27,GARE SAINT-LAZARE
100100027:27,37404,48.826533,2.373286,OUDINE,27,GARE SAINT-LAZARE
100100027:27,37406,48.824618,2.376239,REGNAULT,27,GARE SAINT-LAZARE
100100027:27,37524,48.873516,2.327677,HAVRE - HAUSSMANN,27,GARE SAINT-LAZARE
100100027:27,420302,48.875124,2.324747,GARE SAINT-LAZARE,27,GARE SAINT-LAZARE
100100027:27,420863,48.862084,2.334925,MUSEE DU LOUVRE,27,GARE SAINT-LAZARE
100100027:27,427981,48.852962,2.344078,SAINT-MICHEL - SAINT-GERMAIN,27,GARE SAINT-LAZARE
100100027:27,470702,48.854157,2.343642,SAINT-MICHEL,27,GARE SAINT-LAZARE
100100027:27,478617,48.832224,2.365163,CLISSON,27,GARE SAINT-LAZARE
100100027:27,9120,48.841638,2.343505,FEUILLANTINES,27,GARE SAINT-LAZARE
100100027:27,9516,48.831228,2.357321,PLACE D'ITALIE - AURIOL,27,GARE SAINT-LAZARE
100100027:27,2276,48.828035,2.371,PATAY - TOLBIAC,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,22797,48.823234,2.374876,MASSENA - DARMESTETER,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,22962,48.850068,2.342552,LES ECOLES,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,25291,48.840469,2.34586,BERTHOLLET - VAUQUELIN,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,25295,48.83877,2.350203,MONGE - CLAUDE BERNARD,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,25738,48.837251,2.351673,LES GOBELINS,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,25740,48.831848,2.359254,LES ALPES,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,25741,48.834249,2.353782,BANQUIER,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,25745,48.832872,2.362304,NATIONALE,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,27069,48.846419,2.341122,LUXEMBOURG,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,27072,48.832505,2.354993,PLACE D'ITALIE - MAIRIE DU 13E,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,29791,48.855838,2.340932,PONT NEUF - QUAI DES GRANDS AUGUSTINS,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,30106,48.843875,2.342388,SAINT-JACQUES - GAY-LUSSAC,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,36140,48.823755,2.376497,PORTE DE VITRY,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,36169,48.821384,2.369757,PORTE D'IVRY,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,36943,48.829266,2.369231,JEANNE D'ARC - EGLISE DE LA GARE,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,37404,48.826533,2.373286,OUDINE,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,37406,48.824618,2.376239,REGNAULT,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,427981,48.852962,2.344078,SAINT-MICHEL - SAINT-GERMAIN,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,470702,48.854157,2.343642,SAINT-MICHEL,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,478617,48.832224,2.365163,CLISSON,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,9120,48.841638,2.343505,FEUILLANTINES,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,9516,48.831228,2.357321,PLACE D'ITALIE - AURIOL,27,PONT NEUF - QUAI DES GRANDS AUGUSTINS
100100027:27,10077,48.83174,2.359513,LES ALPES,27,PORTE D'IVRY
100100027:27,20100,48.871089,2.331587,OPERA,27,PORTE D'IVRY
100100027:27,22749,48.873381,2.327486,HAVRE - HAUSSMANN,27,PORTE D'IVRY
100100027:27,22796,48.829114,2.369068,JEANNE D'ARC - EGLISE DE LA GARE,27,PORTE D'IVRY
100100027:27,23994,48.820593,2.37139,PORTE D'IVRY,27,PORTE D'IVRY
100100027:27,25292,48.840029,2.346364,BERTHOLLET - VAUQUELIN,27,PORTE D'IVRY
100100027:27,25296,48.83859,2.350108,MONGE - CLAUDE BERNARD,27,PORTE D'IVRY
100100027:27,25735,48.836388,2.351918,LES GOBELINS,27,PORTE D'IVRY
100100027:27,25736,48.82745,2.371531,PATAY - TOLBIAC,27,PORTE D'IVRY
100100027:27,25737,48.823107,2.377544,PORTE DE VITRY,27,PORTE D'IVRY
100100027:27,25742,48.834177,2.353483,BANQUIER,27,PORTE D'IVRY
100100027:27,25743,48.831415,2.365952,CLISSON,27,PORTE D'IVRY
100100027:27,25744,48.826102,2.373531,OUDINE,27,PORTE D'IVRY
100100027:27,26619,48.852369,2.343465,SAINT-MICHEL - SAINT-GERMAIN,27,PORTE D'IVRY
100100027:27,27068,48.846329,2.34085,LUXEMBOURG,27,PORTE D'IVRY
100100027:27,27070,48.866722,2.333781,PYRAMIDES,27,PORTE D'IVRY
100100027:27,27071,48.864034,2.334993,PALAIS ROYAL - COMEDIE FRANCAISE,27,PORTE D'IVRY
100100027:27,27330,48.859873,2.333849,QUAI FRANCOIS MITTERRAND,27,PORTE D'IVRY
100100027:27,27331,48.859046,2.338494,PONT DES ARTS,27,PORTE D'IVRY
100100027:27,28265,48.869607,2.332555,OPERA - 4 SEPTEMBRE,27,PORTE D'IVRY
100100027:27,29810,48.856575,2.341382,PONT NEUF - QUAI DES ORFEVRES,27,PORTE D'IVRY
100100027:27,29811,48.83121,2.357961,PLACE D'ITALIE - AURIOL,27,PORTE D'IVRY
100100027:27,30102,48.843741,2.34217,SAINT-JACQUES - GAY-LUSSAC,27,PORTE D'IVRY
100100027:27,30108,48.841691,2.343205,FEUILLANTINES,27,PORTE D'IVRY
100100027:27,36485,48.854633,2.343956,PONT SAINT-MICHEL - QUAI DES ORFEVRES,27,PORTE D'IVRY
100100027:27,36944,48.832334,2.354735,PLACE D'ITALIE - MAIRIE DU 13E,27,PORTE D'IVRY
100100027:27,37405,48.82451,2.376007,REGNAULT,27,PORTE D'IVRY
100100027:27,37702,48.821707,2.373188,CLAUDE REGAUD,27,PORTE D'IVRY
100100027:27,39791,48.858552,2.341572,PONT NEUF - QUAI DU LOUVRE,27,PORTE D'IVRY
100100027:27,420302,48.875124,2.324747,GARE SAINT-LAZARE,27,PORTE D'IVRY
100100027:27,8432,48.849789,2.342103,LES ECOLES,27,PORTE D'IVRY
100100027:27,9118,48.872033,2.329898,AUBER,27,PORTE D'IVRY
100100027:27,9131,48.832773,2.36259,NATIONALE,27,PORTE D'IVRY
100100028:28,22645,48.843605,2.322127,MONTPARNASSE - RUE DE L'ARRIVEE,28,GARE MONTPARNASSE
100100028:28,22968,48.857102,2.309497,INVALIDES - LA TOUR MAUBOURG,28,GARE MONTPARNASSE
100100028:28,22969,48.868534,2.309967,ROND-POINT DES CHAMPS-ELYSEES,28,GARE MONTPARNASSE
100100028:28,22970,48.869433,2.309885,ROND-POINT DES CHAMPS-ELYSEES - ROOSEVELT,28,GARE MONTPARNASSE
100100028:28,25746,48.846615,2.316134,HOPITAL DES ENFANTS MALADES,28,GARE MONTPARNASSE
100100028:28,26346,48.85409,2.306066,ECOLE MILITAIRE,28,GARE MONTPARNASSE
100100028:28,26348,48.850748,2.311407,EL SALVADOR,28,GARE MONTPARNASSE
100100028:28,26353,48.852437,2.308777,DUQUESNE - LOWENDAL,28,GARE MONTPARNASSE
100100028:28,26787,48.845528,2.318817,MAINE - VAUGIRARD,28,GARE MONTPARNASSE
100100028:28,27212,48.874116,2.316368,LA BOETIE - MIROMESNIL,28,GARE MONTPARNASSE
100100028:28,27475,48.885755,2.316527,LEGENDRE,28,GARE MONTPARNASSE
100100028:28,27477,48.882331,2.320017,ROME - BATIGNOLLES,28,GARE MONTPARNASSE
100100028:28,28523,48.87462,2.321382,SAINT-AUGUSTIN,28,GARE MONTPARNASSE
100100028:28,36273,48.887624,2.314414,PONT CARDINET,28,GARE MONTPARNASSE
100100028:28,36545,48.873253,2.311763,SAINT-PHILIPPE DU ROULE,28,GARE MONTPARNASSE
100100028:28,37510,48.875807,2.323657,GARE SAINT-LAZARE - ROME,28,GARE MONTPARNASSE
100100028:28,39395,48.862,2.310189,PONT DES INVALIDES - PLACE DE FINLANDE,28,GARE MONTPARNASSE
100100028:28,39478,48.865209,2.310051,PALAIS DE LA DECOUVERTE,28,GARE MONTPARNASSE
100100028:28,39479,48.846857,2.311463,BRETEUIL,28,GARE MONTPARNASSE
100100028:28,39481,48.859645,2.309958,LA TOUR MAUBOURG - SAINT-DOMINIQUE,28,GARE MONTPARNASSE
100100028:28,39485,48.855574,2.307264,RUE CLER,28,GARE MONTPARNASSE
100100028:28,39726,48.842068,2.320752,GARE MONTPARNASSE,28,GARE MONTPARNASSE
100100028:28,477229,48.889817,2.313173,ROSTROPOVITCH - PONT TERESA,28,GARE MONTPARNASSE
100100028:28,477234,48.891622,2.309887,BERTHIER - ROSTROPOVITCH,28,GARE MONTPARNASSE
100100028:28,480108,48.894507,2.311453,PORTE DE CLICHY,28,GARE MONTPARNASSE
100100028:28,8410,48.879042,2.321898,EUROPE,28,GARE MONTPARNASSE
100100028:28,26361,48.853012,2.308409,DUQUESNE - LOWENDAL,28,PORTE DE CLICHY
100100028:28,26783,48.845977,2.318476,MAINE - VAUGIRARD,28,PORTE DE CLICHY
100100028:28,27073,48.851054,2.31142,EL SALVADOR,28,PORTE DE CLICHY
100100028:28,27079,48.844504,2.322276,MONTPARNASSE - ALENCON,28,PORTE DE CLICHY
100100028:28,27087,48.847252,2.312239,BRETEUIL,28,PORTE DE CLICHY
100100028:28,27213,48.874476,2.314529,HAUSSMANN - MIROMESNIL,28,PORTE DE CLICHY
100100028:28,27214,48.87311,2.31472,MATIGNON - SAINT-HONORE,28,PORTE DE CLICHY
100100028:28,27332,48.869694,2.311724,ROND-POINT DES CHAMPS-ELYSEES - MATIGNON,28,PORTE DE CLICHY
100100028:28,27474,48.885548,2.317086,LEGENDRE,28,PORTE DE CLICHY
100100028:28,28431,48.865254,2.310419,PALAIS DE LA DECOUVERTE,28,PORTE DE CLICHY
100100028:28,34173,48.881756,2.320766,ROME - BATIGNOLLES,28,PORTE DE CLICHY
100100028:28,34180,48.868202,2.310308,ROND-POINT DES CHAMPS-ELYSEES,28,PORTE DE CLICHY
100100028:28,36546,48.874872,2.320891,SAINT-AUGUSTIN,28,PORTE DE CLICHY
100100028:28,37381,48.843722,2.323406,MONTPARNASSE,28,PORTE DE CLICHY
100100028:28,39394,48.862297,2.310515,PONT DES INVALIDES - PLACE DE FINLANDE,28,PORTE DE CLICHY
100100028:28,39483,48.860338,2.310312,LA TOUR MAUBOURG - SAINT-DOMINIQUE,28,PORTE DE CLICHY
100100028:28,39484,48.854755,2.30642,ECOLE MILITAIRE,28,PORTE DE CLICHY
100100028:28,39726,48.842068,2.320752,GARE MONTPARNASSE,28,PORTE DE CLICHY
100100028:28,41801,48.856823,2.30951,INVALIDES - LA TOUR MAUBOURG,28,PORTE DE CLICHY
100100028:28,420865,48.877407,2.323057,GARE SAINT-LAZARE - ROME,28,PORTE DE CLICHY
100100028:28,477226,48.891991,2.309791,BERTHIER - ROSTROPOVITCH,28,PORTE DE CLICHY
100100028:28,477232,48.887552,2.313487,PONT CARDINET,28,PORTE DE CLICHY
100100028:28,477233,48.889799,2.313472,ROSTROPOVITCH - PONT TERESA,28,PORTE DE CLICHY
100100028:28,480108,48.894507,2.311453,PORTE DE CLICHY,28,PORTE DE CLICHY
100100028:28,8411,48.879105,2.322157,EUROPE,28,PORTE DE CLICHY
100100028:28,8445,48.846597,2.315508,HOPITAL DES ENFANTS MALADES,28,PORTE DE CLICHY
100100029:29,22749,48.873381,2.327486,HAVRE - HAUSSMANN,29,DOCTEUR NETTER
100100029:29,22801,48.845695,2.373368,GARE DE LYON - DIDEROT,29,DOCTEUR NETTER
100100029:29,23647,48.841123,2.388519,MAIRIE DU 12E,29,DOCTEUR NETTER
100100029:29,23648,48.844461,2.380965,RAMBOUILLET,29,DOCTEUR NETTER
100100029:29,25299,48.844801,2.402984,PICPUS,29,DOCTEUR NETTER
100100029:29,25302,48.844836,2.405081,DOCTEUR NETTER,29,DOCTEUR NETTER
100100029:29,25303,48.839493,2.396605,DOCTEUR GOUJON - REUILLY,29,DOCTEUR NETTER
100100029:29,26182,48.856302,2.364672,PLACE DES VOSGES,29,DOCTEUR NETTER
100100029:29,27316,48.870101,2.33314,OPERA - 4 SEPTEMBRE,29,DOCTEUR NETTER
