route_id,name,code,destination,network
r9349977,Bus 609 : Cergy - Préfecture RER → Chaumont-en-Vexin - Grand Cerf → Étrépagny - Mairie,609,Étrépagny - Mairie,Réseau Oise
r9349978,Bus 604 : Cergy - Préfecture RER → Gisors - Hôpital,604,Gisors - Hôpital,Réseau Oise
r9349979,Bus 609 : Étrépagny - Mairie → Chaumont-en-Vexin - Grand Cerf → Cergy - Préfecture RER,609,Cergy - Préfecture RER,Réseau Oise
r9349980,Bus 604 : Gisors - Hôpital → Cergy - Préfecture RER,604,Gisors - Hôpital,Réseau Oise
r9352380,Bus 351 (lun-ven avant 9h) : Paris - Nation → Roissypole,351,Roissypole,RATP
r9352381,Bus 351 (sam et dim avant 9h) : Paris - Nation → Roissypole,351,Roissypole,RATP
r9353081,Bus 45 : France-Asie → Concorde,45,Concorde,RATP
r9353082,Bus 45 : Concorde → France-Asie,45,France-Asie,RATP
r9353392,Bus 59 : Place d'Italie → Gare de Clamart,59,Gare de Clamart,RATP
r9353393,Bus 59 : Gare de Clamart → Place d'Italie,59,Place d'Italie,RATP
r9353403,Bus 71 : Bibliothèque François Mitterrand → Porte de la Villette,71,Porte de la Villette,RATP
r9353404,Bus 71 : Porte de la Villette → Bibliothèque François Mitterrand,71,Bibliothèque François Mitterrand,RATP
r9353414,Bus 77 : Joinville-le-Pont RER → Gare de Lyon,77,Gare de Lyon,RATP
r9353415,Bus 77 : Gare de Lyon → Joinville-le-Pont RER,77,Joinville-le-Pont RER,RATP
r9361043,Bus 350 : Roissypole → Garonor - Porte Sud → Porte de la Chapelle,350,Porte de la Chapelle,RATP
r9361044,Bus 350 : Roissypole → Garonor → Porte de la Chapelle,350,Porte de la Chapelle,RATP
r9361045,Bus 350 : Roissypole → Garonor → Porte de la Chapelle,350,Porte de la Chapelle,RATP
r9361049,Bus 350 : Porte de la Chapelle → Garonor - Porte Sud → Roissypole,350,Roissypole,RATP
r9361051,Bus 350 : Porte de la Chapelle → Garonor - Porte Sud → Roissypole,350,Roissypole,RATP
r9361052,Bus 350 : Porte de la Chapelle → Cargo 7 → Roissypole,350,Roissypole,RATP
r9361053,Bus 350 : Porte de la Chapelle → Garonor → Roissypole,350,Roissypole,RATP
r9368787,Bus 519 : La Traverse Ney - Flandre : La Chapelle → Porte d'Aubervilliers - Oberle,519,Porte d'Aubervilliers - Oberle,RATP
r9376156,Bus 132 (Marché) : Bibliothèque Francois Mitterrand → Vitry-sur-Seine-Moulin Vert,132,Vitry-sur-Seine-Moulin Vert,RATP
r9376347,Bus 169 : Hôpital Européen Georges Pompidou → Pont de Sèvres,169,Pont de Sevres,RATP
r9376348,Bus 169 : Pont de Sèvres → Hôpital Européen Georges Pompidou,169,Hôpital Européen Georges Pompidou,RATP
r9376407,Bus 244 week-end : Porte Maillot → Rueil-Malmaison RER,244,Rueil-Malmaison RER,RATP
r9376408,Bus 244 week-end : Rueil-Malmaison RER → Porte Maillot,244,Porte Maillot,RATP
r9380793,Bus 107 : Saint-Maur–La Pie → École Vétérinaire de Maisons-Alfort,107,Ecole Vétérinaire de Maisons-Alfort,RATP
r9380794,Bus 107 : École Vétérinaire de Maisons-Alfort → Saint-Maur–La Pie,107,Saint-Maur,RATP
r9400169,"Flixbus N1529: Paris, Bercy Seine => Milano, Lampugnano",N1529,"Milano, Lampugnano",Flixbus
r9400170,"Flixbus N1529: Milano, Lampugnano => Paris, Bercy Seine",N1529,"Paris, Bercy Seine",Flixbus
r9433940,Bus 66 : Opéra → Clichy - Victor Hugo,66,Clichy - Victor Hugo,RATP
r9433941,Bus 66 : Clichy - Victor Hugo → Opéra,66,Opéra,RATP
r9435938,Bus 116 (marché) : Champigny - Saint-Maur RER → Rosny - Bois-Perrier RER - Rosny 2,116,Rosny - Bois-Perrier RER - Rosny 2,RATP
r9437450,Bus 180 (Marché) : Charenton-Écoles-Métro → Villejuif–Louis Aragon,180,Villejuif–Louis Aragon,RATP
r9437888,Ligne 630 Creil – Gare SNCF → Senlis → Roissypole,630,Roissypole,Réseau Oise
r9438600,Ligne 630 Roissypole → Senlis → Creil Gare SNCF,630,Creil – Gare SNCF,Réseau Oise
r9439943,Bus 144 : La Défense → Rueil-Malmaison RER,144,Rueil-Malmaison RER,RATP
r9441857,Bus 163 : Centre Madeleine Danielou → Nanterre-Préfecture RER,163,Nanterre-Préfecture RER,RATP
r9441858,Bus 163 : Nanterre-Préfecture RER → Centre Madeleine Danielou,163,Centre Madeleine Danielou,RATP
r9444085,Bus 192 (week-end) : Robinson RER → Marché International de Rungis,192,Marché International de Rungis,RATP
r9446356,Bus 1517 : Gare de Domont → Écouen Maillol,1517,Écouen Maillol,Vallée de Montmorency
r9446357,Bus 1517 : Écouen Maillol → Gare de Domont,1517,Gare de Domont,Vallée de Montmorency
r9446399,Bus 272 alt : Sartrouville RER → Gare d'Argenteuil,272,La Défense,RATP
r9446400,Bus 272 alt : Gare d'Argenteuil → Sartrouville RER,272,Sartrouville RER,RATP
r9447996,Bus 1309 : Mairie (Villiers-Adam) → Centre-Ville (Domont),1309,Centre-Ville (Domont),Haut Val d'Oise
r9447997,Bus 1309 : Centre-Ville (Domont) → Mairie (Villiers-Adam),1309,Mairie (Villiers-Adam),Haut Val d'Oise
r9449195,Bus 238 : ZAC des Louvresses → Pont de Levallois - Bécon-Métro,238,Pont de Levallois - Bécon-Métro,RATP
r9449196,Bus 238 : Pont de Levallois → ZAC des Louvresses,238,ZAC des Louvresses,RATP
r9450750,Bus 95-45 : Wy-dit-Joli-Village - Enfer Centre → Magny-en-Vexin - Gare Routière,95-45,Magny-en-Vexin - Gare Routière,Vexin
r9453105,Bus 319 : Massy - Avenue Saint-Marc → Massy-Palaiseau RER,319,Massy-Palaiseau RER,RATP
r9453106,Bus 319 : Massy-Palaiseau RER → Massy - Avenue Saint-Marc,319,Massy - Opéra-Théâtre,RATP
r9458005,Bus 372 : Louis Fliche → Collège de Staël → Maisons-Alfort - Alfortville RER,372,Maisons-Alfort - Alfortville RER,RATP
r9458006,Bus 372 : Maisons-Alfort - Alfortville RER → Collège de Staël → Louis Fliche,372,Louis Fliche,RATP
r9459608,Bus 421 : Chelles - Gournay RER → Torcy RER,421,Torcy RER,RATP
r9459609,Bus 421 : Torcy RER → Chelles - Gournay RER,421,Chelles - Gournay RER,RATP
r9460360,Bus 487 : Marché de Juvisy → ZA Les Guyards → Porte de l'Essonne,487,Porte de l'Essonne,RATP
r9460361,Bus 487 : Porte de l'Essonne → ZA Les Guyards → Marché de Juvisy,487,Marché de Juvisy,RATP
r9464252,Bus 95-22 : Gare de Pontoise - Canrobert → Seraincourt - Place de la Fontaine,95-22,Seraincourt - Place de la Fontaine,Vexin
r9464253,Bus 95-22 : Seraincourt - Place de la Fontaine → Gare de Pontoise - Canrobert,95-22,Gare de Pontoise - Canrobert,Vexin
r9482030,Bus Express 80 : Gare Routière Mantes-la-Ville → Gare de Cergy Préfecture,80,Gare de Cergy Préfecture,Lignes Île-de-France Ouest
r9482031,Bus Express 80 : Gare de Cergy Préfecture → Gare Routière Mantes-la-Ville,80,Gare Routière Mantes-la-Ville,Lignes Île-de-France Ouest
r9485691,Bus 1353 : Mairie de Chauvry → Lycée - Collège Voie des Sports (Taverny),1353,Lycée - Collège Voie des Sports (Taverny),Haut Val d'Oise
r9497161,Bus 6171 : Jouy-en-Josas - Trois Canards → Mairie Vélizy - Tarron (direct),6171,Mairie de Vélizy - Tarron,Vélizy Vallées
r9501843,Bus Extrême Soirée : Gare de Conflans-Sainte-Honorines → Gare des Mureaux,EXTS,Gare des Mureaux,Mantois
r9501844,Bus Extrême Soirée : Gare des Mureaux → Gare de Conflans-Sainte-Honorines,EXTS,Gare de Conflans-Sainte-Honorines,Mantois
r9501865,Bus R4 via Aigremont (Supprimé),R4,Collège (Chambourcy),Saint-Germain Boucles de Seine
r9503021,Bus Extrême Soirée : Gare de Mantes-La-Jolie → Gare des Mureaux,EXTS,Gare des Mureaux,Mantois
r9503022,Bus Extrême Soirée : Gare des Mureaux → Gare de Mantes-La-Jolie,EXTS,Gare de Mantes-La-Jolie,Mantois
r9513539,Bus 25 : Vaillant-Couturier - Lénine → Bibliothèque François Mitterrand,25,Bibliothèque François Mitterrand,RATP
r9513540,Bus 25 : Bibliothèque François Mitterrand → Vaillant-Couturier - Lénine,25,Vaillant-Couturier - Lénine,RATP
r9585714,Bus 95-08 : Pontoise - Place du Général de Gaulle → Marines - Collège les Hautiers,95-08,Marines - Collège les Hautiers,Vexin
r9585715,Bus 95-08 : Marines - Collège les Hautiers → Pontoise - Place du Général de Gaulle,95-08,Pontoise - Place du Général de Gaulle,Vexin
r9591747,Bus 95-05 : Cergy Préfecture → Ennery - Croix d'Autel,95-05,Ennery - Croix d'Autel,Vexin
r9591748,Bus 95-05 : Ennery - Croix d'Autel → Cergy Préfecture,95-05,Cergy Préfecture,Vexin
r9592820,Bus 87 : Porte de Reuilly → Jussieu - Minéraux,87,Jussieu - Minéraux,RATP
r9592821,Bus 87 : Jussieu - Minéraux → Porte de Reuilly,87,Porte de Reuilly,RATP
r9594142,Bus 103 (marché) : Thiais - Georges Halgoult → École Vétérinaire de Maisons-Alfort,103,École Vétérinaire de Maisons-Alfort,RATP
r9594390,Bus 118 (heures de pointe): Van Derheyden (Rosny-sous-Bois) → Château de Vincennes,118,Château de Vincennes,RATP
r9596731,Bus 131 : Ambroise Croizat → Porte d'Italie-Métro,131,Porte d'Italie-Métro,RATP
r9596732,Bus 131 : Porte d'Italie-Métro → Ambroise Croizat,131,Ambroise Croizat,RATP
r9599585,Bus 146 : Lycée Eugène Delacroix → Le Bourget RER,146,Le Bourget RER,RATP
r9599586,Bus 146 : Le Bourget RER → Lycée Eugène Delacroix,146,Lycée Eugène Delacroix,RATP
r9601355,"Flixbus 993:Свилајнац, аутобуска станица => Paris, Avenue de la Republique",993,"Paris, Avenue de la Republique",Flixbus
r9602751,Bus 196 : Antony RER → Amblainvilliers,196,Amblainvilliers,RATP
r9602752,Bus 196 : Amblainvilliers → Antony RER,196,Antony RER,RATP
r9602858,Bus 297 : Longjumeau - Léontine Sohier → Cimetière de Chilly-Mazarin,297,Cimetière de Chilly-Mazarin,RATP
r9602902,Bus 299 matin : Morangis - Place Lucien Boilleau → Porte d'Orléans,299,Porte d'Orléans,RATP
r9602915,Bus 299 matin : Porte d'Orléans → Morangis - Place Lucien Boilleau,299,Morangis - Place Lucien Boilleau,RATP
r9603693,Rue Dailly (côté pair) → ZI les Gâtines,15,ZI les Gâtines,Île-de-France Ouest
r9604553,Bus 249 : Quatre Chemins - Édouard Vaillant → Porte des Lilas,249,Porte des Lilas,RATP
r9604790,Bus 262 : Stalingrad → Pont de Bezons,262,Pont de Bezons,RATP
r9604791,Bus 262 : Pont de Bezons → Stalingrad,262,Stalingrad,RATP
r9606156,"Flixbus 993: Paris, Avenue de la Republique => Свилајнац, аутобуска станица",993,"Свилајнац, аутобуска станица",Flixbus
r9607220,Bus 370 : Villiers le Bel - Gonesse - Arnouville RER (circulaire),370,Villiers le Bel - Gonesse - Arnouville RER (desserte de la Cité des Carreaux),RATP
r9619281,Bus 208b : Jean-Baptiste Clément → Bois l'Abbé,208b,Bois l'Abbé,RATP
r9619283,Bus 208b : Bois l'Abbé → Jean-Baptiste Clément,208b,Jean-Baptiste Clément,RATP
r9619476,Bus 208a : Jean-Baptiste Clément → Place de la Résistance,208a,Place de la Résistance,RATP
r9619477,Bus 208a : Place de la Résistance → Jean-Baptiste Clément,208a,Jean-Baptiste Clément,RATP
r9620286,"Flixbus N236: Wien Erdberg, Busterminal VIB => Paris, Bercy Seine",N236,"Paris, Bercy Seine",Flixbus
r9624555,"Flixbus N236: Paris, Bercy Seine => Wien Erdberg, Busterminal VIB",N236,"Wien Erdberg, Busterminal VIB",Flixbus
r9627824,"Flixbus N91: Paris, Bercy Seine => Budapest, Népliget",N91,"Budapest, Népliget",Flixbus
r9627825,"Flixbus N91: Budapest, Népliget => Paris, Bercy Seine",N91,"Paris, Bercy Seine",Flixbus
r9643592,Navette P : Rond-Point Camille Claudel → Place de la Victoire → Rond-Point Camille Claudel,P,Rond-Point Camille Claudel,Paris-Saclay Mobilités
r9644836,Bus 1229 : Gare de Pontoise - Canrobert → Gare de Neuville Université,1229,Gare de Neuville Université,Cergy-Pontoise Confluence
r9644837,Bus 1229 : Gare de Neuville Université → Gare de Pontoise - Canrobert,1229,Gare de Pontoise - Canrobert,Cergy-Pontoise Confluence
r9645688,Bus 68.13 : Sermaise → Dourdan,68.13,Dourdan,Essonne Sud Ouest
r9645689,Bus 68.13 : Dourdan → Sermaise,68.13,Sermaise,Essonne Sud Ouest
r9648730,Bus DM2A : Gare de Saint-Michel-sur-Orge → Sainte-Geneviève-des-Bois,DM2A,Sainte-Geneviève-des-Bois,Cœur d'Essonne
r9655563,Bus 440 : Saint-Exupéry → Amboile Centre → Gare de Sucy - Bonneuil,440,Gare de Sucy - Bonneuil,Marne et Seine
r9670999,"Flixbus 091: Paris, Bercy Seine => Budapest, Népliget",091,"Budapest, Népliget",Flixbus
r9671000,"Flixbus 091: Budapest, Népliget => Paris, Bercy Seine",091,"Paris, Bercy Seine",Flixbus
r9674063,Bus 7002 : Gare Évry - Courcouronnes → Le Saulchoir,7002,Le Saulchoir,Évry Centre Essonne
r9674064,Bus 7002 : Le Saulchoir → Gare Évry - Courcouronnes,7002,Gare Évry - Courcouronnes,Évry Centre Essonne
r9675491,Bus 6177: Collège Martin Luther King - Lycée Franco-Allemand → Malabry,6177,malabry,Vélizy Vallées
r9675492,Bus 6177 : Malabry → Collège Martin Luther King - Lycée Franco-Allemand,6177,Collège Martin Luther King - Lycée Franco-Allemand,Vélizy Vallées
r9675495,Bus 6173 : Val d'Albian Villeras → Gare de Versailles Château - Rive Gauche,6173,Gare de Versailles Château - Rive Gauche,Vélizy Vallées
r9675498,Bus 6173 : Gare de Versailles Château - Rive Gauche → Val d'Albian Villeras,6173,Val d'Albian Villeras,Vélizy Vallées
r9678283,Bus DM2A : Sainte-Geneviève-des-Bois → Gare de Saint-Michel-sur-Orge,DM2A,Gare de Saint-Michel-sur-Orge,Cœur d'Essonne
r9680609,Bus v3 : Service de Cachan - L'Orangerie → Le Coteau,v3,Mairie de Cachan,Valouette
r9683371,Bus 427 (trajet du dimanche) : Gare de Boissy-Saint-Léger → Les Graviers (Villeneuve-Saint-Georges),427,Les Graviers (Villeneuve-Saint-Georges),Marne et Seine
r9686391,Bus DM12 : Télégraphe (Le Rocher) → Gare Massy-Palaiseau RER,DM12,Gare Massy-Palaiseau RER,Paris-Saclay
r9686392,Bus DM12 : Gare Massy-Palaiseau RER → La Creusière,DM12,La Creusière,Paris-Saclay
r9687436,Bus DM11E : Gare de Massy-Palaiseau RER → Courtabœuf 7 → Sainte-Geneviève-des-Bois - Piscine,DM11E,Sainte-Geneviève-des-Bois - Piscine,Paris-Saclay
r9689249,"Bus 450 : Créteil, Edison -> Yerres, Cimetière",450,"Yerres, Cimetière",Marne et Seine
r9691806,Bus 112 : Gare Routière François 1er → Fontaineroux → Le Bac,112,Le Bac,Fontainebleau - Moret
r9691808,Bus 112 : Gare Routière François 1er → Lavoir aux Chapeaux,112,Lavoir aux Chapeaux,Fontainebleau - Moret
r9691809,Bus 112 : Gare Routière François 1er → Stade de la Faisanderie → Le Bac,112,Le Bac,Fontainebleau - Moret
r9691810,Bus 112 : Moulin à Vent Route de Machault → Stade de la Faisanderie,112,Stade de la Faisanderie,Fontainebleau - Moret
r9691811,Bus 112 : Les Coudreaux → Stade de la Faisanderie,112,Stade de la Faisanderie,Fontainebleau - Moret
r9694408,Bus 95-29 : Gare de Montigny - Beauchamp → Gare d'Ermont - Eaubonne,95-29,Gare d'Ermont - Eaubonne,Val Parisis
r9694409,Bus 95-29 : Gare d'Ermont - Eaubonne → Gare de Montigny - Beauchamp,95-29,Gare de Montigny - Beauchamp,Val Parisis
r9694487,Bus 30-37 : Gare de Franconville (circulaire via Jules César),30-37,Gare de Franconville,Val Parisis
r9695632,Bus 3 : Gare routière de Fontainebleau Avon → Stade de la Faisanderie,3,Stade de la Faisanderie,Fontainebleau - Moret
r9696600,Bus 9 : Campus HEC → Gare du Guichet,9,Gare du Guichet,Paris-Saclay
r9696601,Bus 9 : Gare du Guichet → Campus HEC,9,Campus HEC,Paris-Saclay
r9696923,Bus 4 : Crevat Jaurès (Fontainebleau) → Gare routière de Fontainebleau Avon,4,Gare routière de Fontainebleau Avon,Fontainebleau - Moret
r9696924,Bus 4 : Gare routière de Fontainebleau Avon → Crevat Jaurès (Fontainebleau),4,Crevat Jaurès (Fontainebleau),Fontainebleau - Moret
r9698290,Bus 91-08: Centre Commercial (Vélizy) → Rond-Point Mondétour → Mairie des Ulis,91-08,Mairie des Ulis,Paris-Saclay
r9699083,Bus 91-05 : Gare de Massy-Palaiseau → Tropique → Évry Gare Routière,91-05,Évry Gare Routière,Paris-Saclay
r9699084,Bus 91-05 : Évry Gare Routière → Tropique → Gare de Massy-Palaiseau,91-05,Gare de Massy-Palaiseau,Paris-Saclay
r9700442,Bus 2254 (Circulaire) : Gare de Lagny-Thorigny,2254,Gare de Lagny-Thorigny,Marne-la-Vallée
r9702168,Bus 55 : Massy Gare RER - TGV → Réau - Safran Montereau,55,Safran Montereau,Sénart
r9702169,Bus 55 : Réau - Safran Montereau → Massy Gare RER - TGV,55,Massy Gare RER - TGV,Sénart
r9702337,Bus 21 : Les Sablons → Lycée Blaise Pascal Parking,21,Lycée Blaise Pascal Parking,Pays Briard
r9702338,Bus 21 : Lycée Blaise Pascal Parking → Les Sablons,21,Les Sablons,Pays Briard
r9703684,Bus 9s : Cressonnières → Collège Corot (Delambre),9s,Collège Corot (Delambre),Apolo 7
r9703685,Bus 9s : Collège de l'Europe (Parking) → Cité Scolaire,9s,Cité Scolaire,Apolo 7
r9703686,Bus 9s : Collège Corot (Delambre) → Bois Madame,9s,Bois Madame,Apolo 7
r9703687,Bus 9s : Cité Scolaire → Collège de l'Europe (Parking),9s,Collège de l'Europe (Parking),Apolo 7
r9708091,Bus 6 : Gare de Vaires Torcy (Nord) → Gare de Chelles Gournay,6,Gare de Chelles Gournay,Apolo 7
r9708126,Bus 6 : Gare de Vaires - Torcy (Mésanges) → Collège Goscinny,6,Collège Goscinny,Apolo 7
r9708392,Bus 439 : Gare de Sucy - Bonneuil → Le Havre → Gare de Sucy - Bonneuil,439,Gare de Sucy - Bonneuil,Marne et Seine
r9708664,,,,
r9709551,Bus 449 : Collège la Guinette (circulaire),449,Collège la Guinette,Marne et Seine
r9710560,Bus 3634 : Le Mée Gare → Gare Routière Mail,3634,Gare Routière Mail,Grand Melun
r9710571,Bus Jd : Beaulieu → Le Mée Gare,Jd,Le Mée Gare,MELIBUS
r9710572,Bus Jd : Le Mée Gare → Beaulieu,Jd,Beaulieu,MELIBUS
r9710573,Bus Jd : Gare Routière Mail → Sorbiers → Le Mée Gare,Jd,Le Mée Gare,MELIBUS
r9712223,Bus 3611 : Gare de Melun → Les Ponceaux → RN36,3611,RN36,Grand Melun
r9712224,Bus 3611 : Trois Horloges → Jacques Amyot,3611,Jacques Amyot,Grand Melun
r9712225,Bus 3611 : RN36 → Jacques Amyot,3611,Jacques Amyot,Grand Melun
r9712226,Bus 3611 : RN36 → Les Ponceaux → Gare de Melun,3611,Gare de Melun,Grand Melun
r9713674,"Flixbus N880: Paris, Bercy Seine => Zagreb, Busbahnhof",N880,"Zagreb, Busbahnhof",Flixbus
r9713675,"Flixbus N880: Zagreb, Busbahnhof => Paris, Bercy Seine",N880,"Paris, Bercy Seine",Flixbus
r9714011,Bus 95-47 : Bray-et-Lû - Collège → Saint-Clair-sur-Epte - Breuil,95-47,Saint-Clair-sur-Epte - Breuil,Vexin
r9714012,Bus 95-47 : Bray-et-Lû - Collège → Saint-Clair-sur-Epte - Bois Saint-Clair,95-47,Saint-Clair-sur-Epte - Bois Saint-Clair,Vexin
r9714013,Bus 95-47 : Bray-et-Lû - Collège → Vienne-en-Arthies - Chaudry,95-47,Vienne-en-Arthies - Chaudry,Vexin
r9714014,Bus 95-47 : Bray-et-Lû - Collège → Saint-Cyr-en-Arthies - Place,95-47,Saint-Cyr-en-Arthies - Place,Vexin
r9714015,Bus 95-47 : Bray-et-Lû - Collège → Haute-Isle - Lapin Savant,95-47,Haute-Isle - Lapin Savant,Vexin
r9714017,Bus 95-47 : Bray-et-Lû - Collège → Genainville - École,95-47,Genainville - École,Vexin
r9715384,Bus 95-42 : Magny-en-Vexin - Gare Routière → Magny-en-Vexin - Blamécourt → Bray-et-Lû - Place du 19 Mai 1962 → Vienne-en-Arthies - Mairie,95-42,Vienne-en-Arthies - Mairie,Vexin
r9715385,Bus 95-42 : Vienne-en-Arthies - Mairie → Magny-en-Vexin - Gare Routière,95-42,Magny-en-Vexin - Gare Routière,Vexin
r9715386,Bus 95-42 : Vienne-en-Arthies - Mairie → Bray-et-Lû - Place du 19 Mai 1962 → Magny-en-Vexin - Gare Routière,95-42,Magny-en-Vexin - Gare Routière,Vexin
r9715664,Bus 95-11 : Mantes-la-Jolie - Gare → Bray-et-Lû - Place du 19 Mars 1962,95-11,Bray-et-Lû - Place du 19 Mars 1962,Vexin
r9717169,Bus 95-41 : Gare de Pontoise - Canrobert → Magny-en-Vexin - Blamécourt,95-41,Magny-en-Vexin - Blamécourt,Vexin
r9718460,Bus 62C : Château du Jard (Voisenon) → Gare de Combs la Ville / Quincy,62C,Gare de Combs la Ville / Quincy,Sénart
r9718461,Bus 62C : Gare de Combs la Ville / Quincy → Château du Jard (Voisenon),62C,Château du Jard (Voisenon),Sénart
r9718462,Bus 61B : 14 Juillet (Vaux-le-Pénil) → Gare de Combs la Ville / Quincy,61B,Gare de Combs la Ville / Quincy,Sénart
r9718463,Bus 61B : Gare de Combs la Ville / Quincy → 14 Juillet (Vaux-le-Pénil),61B,14 Juillet (Vaux-le-Pénil),Sénart
r9718659,Bus 95-46 : Gare Routière Entrée → Collège les Hautiers,95-46,Collège les Hautiers,Vexin
r9718660,Bus 95-51 : Magny-en-Vexin - Gare Routière → Nucourt - Wenings,95-51,Nucourt - Wenings,Vexin
r9718661,Bus 95-46 : Gare Routière Entrée → LEP,95-46,LEP,Vexin
r9718662,Bus 95-46 : Porte de Rouen → Hardeville → LEP,95-46,LEP,Vexin
r9718663,Bus 95-51 : Nucourt - Wenings → Magny-en-Vexin - Gare Routière,95-51,Magny-en-Vexin - Gare Routière,Vexin
r9718664,Bus 95-46 : LEP → Hardeville → Gare Routière,95-46,Gare Routière,Vexin
r9718665,Bus 95-46 : LEP → Lierville → Gare Routière Entrée,95-46,Gare Routière Entrée,Vexin
r9718666,Bus 95-46 : LEP → Serans → Porte de Rouen,95-46,Porte de Rouen,Vexin
