stop_id,line_id,route_id,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,lat,lon,name,code,destination
StopPoint:node:2042461937,Line:relation:5830159,100987768:N22,8456,100987768:N22,48.8225361,2.3585669,Maison Blanche,N22,Châtelet
StopPoint:node:2042462067,Line:relation:5830159,100987768:N22,37119,100987768:N22,48.8469869,2.3514296,Cardinal Lemoine,N22,Châtelet
StopPoint:node:2042462108,Line:relation:5830159,100987768:N22,26729,100987768:N22,48.8518696,2.3480042,Lagrange,N22,Châtelet
StopPoint:node:2042462188,Line:relation:5830159,100987768:N22,464033,100987768:N22,48.8569812,2.35072,Châtelet,N22,Châtelet
StopPoint:node:2084076535,Line:relation:5830159,100987768:N22,37125,100987768:N22,48.813243199999995,2.3615,Convention - Fontainebleau,N22,Châtelet
StopPoint:node:2084076552,Line:relation:5830159,100987768:N22,26903,100987768:N22,48.8148945,2.3609899,Roger Salengro - Fontainebleau,N22,Châtelet
StopPoint:node:2287795288,Line:relation:5830159,100987768:N22,472851,100987768:N22,48.709252899999996,2.3715257999999997,Aristide Briand,N22,Châtelet
StopPoint:node:2680331269,Line:relation:5830159,100987768:N22,29991,100987768:N22,48.7145489,2.3725525999999997,Porte de l'Essonne,N22,Châtelet
StopPoint:node:3110695911,Line:relation:5830159,100987768:N22,37178,100987768:N22,48.7938222,2.3692878,Guynemer - Maxime Gorki,N22,Châtelet
StopPoint:node:3516281706,Line:relation:5830159,100987768:N22,22778,100987768:N22,48.7635766,2.3580126999999997,Marché International de Rungis,N22,Châtelet
StopPoint:node:3655197928,Line:relation:5830159,100987768:N22,427374,100987768:N22,48.804759,2.3640208,Dauphin - Anatole France,N22,Châtelet
StopPoint:node:3889758394,Line:relation:5830159,100987768:N22,37798,100987768:N22,48.802513499999996,2.3647327,Henri Barbusse,N22,Châtelet
StopPoint:node:3889758395,Line:relation:5830159,100987768:N22,22864,100987768:N22,48.7972901,2.3680683,Paul Vaillant-Couturier - Hôpital Paul Brousse-Métro,N22,Châtelet
StopPoint:node:4098034290,Line:relation:5830159,100987768:N22,37537,100987768:N22,48.842825999999995,2.3522602,Monge,N22,Châtelet
StopPoint:node:4827798346,Line:relation:5830159,100987768:N22,37121,100987768:N22,48.8496216,2.3493683,Maubert - Mutualité,N22,Châtelet
StopPoint:node:4980045396,Line:relation:5830159,100987768:N22,37474,100987768:N22,48.7801203,2.3675308999999998,Domaine Cherioux,N22,Châtelet
