line_id,code,name,network,operator,colour,osm:type,mode,osm:ref:FR:STIF:ExternalCode_Line
Line:relation:8186765,9,Bus 9 : Gare d'Argenteuil ↔ Gare de Sartrouville,R'bus,TVO,,route_master,bus,016616009:9
Line:relation:8187525,30-05,Bus 30-05 : Gare de Sartrouville ↔ Gare de Montigny - Beauchamp,Parisis,Lacroix,,route_master,bus,030030005:30-05
Line:relation:8187695,8,Bus 8 : Gare d'Argenteuil ↔ Berionne,R'bus,TVO,,route_master,bus,016616008:8
Line:relation:8189692,607,Bus 607 : La Courneuve - 8 Mai 1945 ↔ Gare de Villepinte,Seine-Saint-Denis,Transdev TRA,,route_master,bus,293193607:607
Line:relation:8207026,609,Bus 609 : Gare de Villepinte ↔ Fort d'Aubervilliers - Métro,Seine-Saint-Denis,Transdev TRA,,route_master,bus,293193609:609
Line:relation:8208930,642,Bus 642 : Gare de Villepinte ↔ Gare du Vert Galant,Seine-Saint-Denis,Transdev TRA,,route_master,bus,293193642:642
Line:relation:8211074,701,Bus 701 : Beaupré ↔ Aéroport CDG1 RER B,Goëlys,Keolis CIF,,route_master,bus,014077701:701
Line:relation:8218429,704,Bus 704 : Saint-Pathus Les Frênes ↔ Meaux,Goëlys,Keolis CIF,,route_master,bus,014077704:704
Line:relation:8218430,711,Bus 711 : Dammartin-en-Goële ↔ Meaux,Goëlys,Keolis CIF,,route_master,bus,014077711:711
Line:relation:8218451,Inter-Val,Bus Inter-Val : Hôpital Joffre (Draveil) ↔ Centre Hospitalier (Villeneuve-Saint-Georges),Seine Sénart Bus,Keolis Seine Sénart,,route_master,bus,021021100:Inter-Val
Line:relation:8218465,E1,Bus E1 : Lycée de Montgeron ↔ Salvador Allende,VyBus,Transdev STRAV,#DA620C,route_master,bus,045045006:E1
Line:relation:8218466,BM,Bus BM : Gare de Montgeron Crosne ↔ Valdoly (Montgeron),Seine Sénart Bus,Keolis Seine Sénart,,route_master,bus,021021203:BM
Line:relation:8220074,DM26,Bus DM26 : Arpajon RER ↔ Ollainville - Rond-Point la Roche,Daniel Meyer,Keolis Meyer,#FF66FF,route_master,bus,055055026:DM26
Line:relation:8228825,27,Bus 27 : Gare de Saint-Germain en Laye ↔ Gare de Cergy Préfecture,Mobilien,Transdev Île-de-France Conflans,,route_master,bus,212212003:27
Line:relation:8255784,11,Bus 11 : Gare de Saint-Gratien ↔ Docteur Schweitzer,Valmy,TVO,,route_master,bus,016016020:11
Line:relation:8256243,15,Bus 15 : Gare d'Epinay-Villetaneuse ↔ La Chênée,Valmy,TVO,,route_master,bus,016016615:15
Line:relation:8256486,610,Bus 610 : Gare de Dugny la Courneuve ↔ Gare de Sevran Beaudottes,Seine-Saint-Denis,Transdev TRA,,route_master,bus,293193610:610
Line:relation:8256621,417,Bus 417 : Trappes Gare ↔ La Verrière Gare,SQYBus,SQYBus,,route_master,bus,230410417:417
Line:relation:8258499,702,Bus 702 : Aéroport CDG1 RER B ↔ Louvres RER D,Goëlys,Keolis CIF,,route_master,bus,014077702:702
Line:relation:8259881,262,Bus 262 : Gare de Saint-Rémy-lès-Chevreuse ↔ Gare de Versailles-Château-Rive-Gauche,SAVAC,SAVAC,#e20613,route_master,bus,039262262:262
Line:relation:8264762,9B,Bus 9B : Gare Marly le Roi (circulaire),ESF,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012009:9B
Line:relation:8264763,9AB,Bus 9AB : Gare de Marly-le-Roi → Bèque SNCF,ESF,Transdev Île-de-France Montesson Les Rabaux,Blue/Orange,route_master,bus,012012009:9AB
Line:relation:8264764,9A,Bus 9A : Gare Marly le Roi (circulaire),ESF,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012009:9A
Line:relation:8264765,9D,Bus 9D : Gare de Marly-le-Roi (circulaire),Entre Seine et Forêt,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012009:9D
Line:relation:8268039,18,Bus 18 : Bèque SNCF (circulaire via Le Port-Marly),ESF,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012018:18
Line:relation:8268259,18S,Bus 18S : Jean Moulin ↔ Plains Champs,ESF,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012018:18S
Line:relation:8268452,N1,Bus N1 : Terminal 2F (circulaire),ADP,Aéroports de Paris,,route_master,bus,043043001:N1
Line:relation:8268538,N2,Bus N2 : Terminal 2 F ↔ Terminal 2 G,ADP,Aéroports de Paris,,route_master,bus,043043002:N2
Line:relation:8268978,DM21B,Bus DM21B : Gare de Savigny-sur-Orge (circulaire via François Mitterand),Daniel Meyer,Keolis Meyer,#9980FF,route_master,bus,055055021:DM21B
Line:relation:8268979,DM21A,Bus DM21A : Gare de Savigny-sur-Orge (circulaire via Mairie),Daniel Meyer,Keolis Meyer,#FFD900,route_master,bus,055055021:DM21A
Line:relation:8271443,23,Bus 23 : Europe ↔ Vélizy 2,Phébus,Keolis Vélizy,#E78DBB,route_master,bus,004004026:23
Line:relation:8272658,439,Bus 439 : Versailles Château - Rive Gauche Gare ↔ Chamfleury,SQYBus,SQYBus,,route_master,bus,230410439:439
Line:relation:8281027,510,Bus 510 : ZI Croix Blanche ↔ Tuileries,Tice,Keolis Meyer,#777677,route_master,bus,400300510:510
Line:relation:8281810,415,Bus 415 : Evry-Courcouronnes Centre ↔ Gare de Villabé SNCF,Tice,Tice,#71351D,route_master,bus,400400415:415
Line:relation:8282002,406,Bus 406 : Imprimerie Nationale ↔ Bois de l'Epine RER,Tice,Tice,#834D48,route_master,bus,400400406:406
Line:relation:8285312,7,Bus 7 : Désiré Lefèvre ↔ Gare de Chelles Gournay,Apolo 7,STBC,#9bbb59,route_master,bus,101261021:7
Line:relation:8285313,6,Bus 6 : Gare de Vaires Torcy ↔ Gare de Chelles Gournay ↔ Collège Goscinny,Apolo 7,STBC,#d30000,route_master,bus,101261022:6
Line:relation:8287382,7s,Bus 7s : Cité Scolaire (Chelles) ↔ Courtry,Apolo 7,STBC,#9bbb59,route_master,bus,101261121:7s
Line:relation:8287383,8s,Bus 8s : Mairie (Chelles) ↔ Vieux Moulin (Chelles),Apolo 7,STBC,#663300,route_master,bus,101261128:8s
Line:relation:8287384,4s,Bus 4s : Cité Scolaire (Chelles) ↔ Mairie (Claye-Souilly),Apolo 7,STBC,#ff9a00,route_master,bus,101261124:4s
Line:relation:8287385,9s,Bus 9s : Cité Scolaire (Chelles) ↔ Bois Madame (Chelles),Apolo 7,STBC,#006600,route_master,bus,101261123:9s
Line:relation:8292170,52,Bus 52 : Collège André Derain ↔ La Bruyère,CSO,CSO,,route_master,bus,015015052:52
Line:relation:8292255,618,Bus 618 : Gare d'Aulnay sous Bois ↔ Général de Gaulle,Seine-Saint-Denis,Transdev TRA,,route_master,bus,293193618:618
Line:relation:8297079,9,Bus 9 : Gare de Chelles Gournay (circulaire),Apolo 7,Transdev STBC,#19B200,route_master,bus,101261023:9
Line:relation:8298340,F,Bus F : La Tour ↔ Gare du Vésinet le Pecq,Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248009:F
Line:relation:8298486,C,Bus C : Mantes-la-Jolie - Port Fouquet ↔ Mantes-la-Jolie - Gare Routière,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350003:C
Line:relation:8299933,301,Bus 301 : Exona ↔ Terminal David Douillet,Seine Essonne Bus,Keolis Seine Essonne,,route_master,bus,024309301:301
Line:relation:8310967,303,Bus 303 : Gare Moulin Galant ↔ Corbeil-Essonnes - Gare RER,Seine Essonne Bus,Keolis Seine Essonne,,route_master,bus,024309303:303
Line:relation:8312254,D,Bus D : Mantes-la-Jolie - Résidence du Lac (circulaire via Plaisances),TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350004:D
Line:relation:8312545,40,Bus 40 : Gare de Fontenay le Fleury ↔ Versailles Château Rive-Gauche,STAVO,STAVO,,route_master,bus,044044040:40
Line:relation:8312707,27,Bus 27 : Roissypole → Jean Bullant (Villiers-le-Bel),Keolis Mobilité Roissy,Keolis Mobilité Roissy,,route_master,bus,116295027:27
Line:relation:8316261,L,Bus L : Gare de Houilles Carrières sur Seine ↔ Mayoly (Chatou),Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248005:L
Line:relation:8316271,P,Bus P : Berges de Montesson ↔ Gare de Houilles-Carrières sur Seine,Bus en Seine,Transdev La Boucle,,route_master,bus,019248012:P
Line:relation:8322773,22,Bus 22 : Meaux ↔ Rouvres-en-Multien,Pays de l'Ourcq,Marne et Morin,,route_master,bus,067067022:22
Line:relation:8338499,Curviabus,Curvia,Curvia bus,Ville de Courbevoie,,route_master,bus,100692102:Curviabus
Line:relation:8353656,B,Bus B : Le Mee Gare ↔ Foch - 11 Novembre,MELIBUS,Transdev Île-de-France Vaux-le-Pénil,,route_master,bus,066066021:B
Line:relation:8357295,5,Bus 5 : Gare de Conflans-Sainte-Honorine Place Romagne ↔ Gare de Poissy,Conflans Achères,Transdev Île-de-France Conflans,,route_master,bus,212212005:05
Line:relation:8360705,24,Bus 24 : Maison des Associations ↔ Aéroport CDG1 RER B,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014224:24
Line:relation:8364140,A1,Bus A1 : Gare d'Achères (circulaire),Conflans Achères,Transdev Île-de-France Conflans,,route_master,bus,212212024:A1
Line:relation:8364442,2,Bus 2 : Poissy Gare Nord ↔ Maison des Insectes - Parc du Peuple de l'Herbe,CSO,CSO,#E2001A,route_master,bus,015015002:2
Line:relation:8364726,14,Bus 14 : Versailles Château Rive-Gauche ↔ Viroflay Rive Gauche,Phébus,Keolis Versailles,#80FFCC,route_master,bus,056356010:14
Line:relation:8364981,8,Bus 8 : Centre Commercial Pince-Vent ↔ La Varenne RER,SITUS,CEA Transports,#76B72A,route_master,bus,010240004:8
Line:relation:8366461,T,Bus T : Gare de Chatou Croissy ↔ Place du Docteur Roux,Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248002:T
Line:relation:8366812,17,Bus 17 : Villeparisis - Marché (circulaire),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014217:17
Line:relation:8366859,26,Bus 26 : Gare des Mureaux ↔ Gare Sud de Poissy,Poissy Aval - 2 rives de Seine,Autocars Tourneux,,route_master,bus,052052026:26
Line:relation:8369092,1,Bus 1 : Gare de Sainte-Geneviève des Bois (circulaire),Génovébus,CEA Transports,,route_master,bus,010010005:1
Line:relation:8369253,464,Bus 464 : Saint-Rémy Gare ↔ Magny ↔ Montigny Saint-Quentin Gare,SQYBus,SQYBus,#7baa1f,route_master,bus,230410464:464
Line:relation:8369803,1,Bus 1 : Étampes - Hôpital ou Gaston Beau (circulaire),Ormont Transport,Ormont Transport,,route_master,bus,068913001:1
Line:relation:8370158,418,Bus 418 : La Mare aux Saules ↔ Trappes Gare,SQYBus,SQYBus,,route_master,bus,230410418:418
Line:relation:8370222,24,Bus 24 : Gare de Villiers-le-Bel Gonesse Arnouville (circulaire),TransVO,Trans Val d'Oise,,route_master,bus,050050024:24
Line:relation:8370396,7,Bus 7 : Ambroise Paré ↔ Combs-la-Ville - Quincy Gare RER,Arlequin,Transdev SETRA,,route_master,bus,040040007:7
Line:relation:8371071,18,Bus 18 : Cimetière ↔ Gare RER de Mitry - Claye,Bassin de Claye-Souilly,TVF,,route_master,bus,054054018:18
Line:relation:8371170,2,Bus 2 : ZAC du Moulin ↔ Antony RER,Paladin,Bièvre Bus Mobilités,#F29000,route_master,bus,020149002:2
Line:relation:8373352,2,Bus 2 : Le Moulin ↔ Gare d'Argenteuil,R'bus,TVO,,route_master,bus,016616002:2
Line:relation:8374540,413,Bus 413 : Centre Commercial Aunettes ↔ Imprimerie Nationale,Tice,Tice,#FFDD00,route_master,bus,400400413:413
Line:relation:8377444,R6,Bus R6 : Louvres RER D (circulaire),Grand'R,Keolis CIF,,route_master,bus,014014906:R6
Line:relation:8378094,51,Bus 51 - Nangibus : Gare de Nangis SNCF (circulaire),Procars,Procars,,route_master,bus,
Line:relation:8378312,4,Bus 4 : Rosny-sous-Bois RER (circulaire) via Casanova,Titus,MobiCité,#0033FF,route_master,bus,111593304:4
Line:relation:8379297,1,Bus 1 : Rosny-sous-Bois RER (circulaire) via La Boissière - Hôpital,Titus,MobiCité,#FF0000,route_master,bus,111593301:1
Line:relation:8379317,3,Bus 3 : Rosny-sous-Bois RER (circulaire) via Plateau d'Avron,Titus,MobiCité,#33FF33,route_master,bus,111593303:3
Line:relation:8379422,2,Bus 2 : Rosny-sous-Bois RER (circulaire) via Rosny 2 et Gare Bois-Perrier RER,Titus,MobiCité,#FFBF00,route_master,bus,111593302:2
Line:relation:8379777,30-49,Bus 30-49 : Gare de Franconville (circulaire),Valbus,Lacroix,,route_master,bus,030030049:30-49
Line:relation:8383356,419,Bus 419 : Mérantais (Magny-les-Hameaux) ↔ Pas du Lac (Montigny-le-Bretonneux),SQYBus,SQYBus,,route_master,bus,230410419:419
Line:relation:8383418,1,Bus 1 : Gare Nord de Poissy ↔ Les Oiseaux - Parc du Peuple de l'Herbe,CSO,CSO,#172983,route_master,bus,015015006:1
Line:relation:8383446,467,Bus 467 : Villaroy ↔ Saint-Quentin Gare,SQYBus,SQYBus,,route_master,bus,230410467:467
Line:relation:8384179,3,Bus 3 : Gare de Sainte-Geneviève des Bois ↔ Petits Champs,Génovébus,CEA Transports,,route_master,bus,010010005:3
Line:relation:8388057,31,Bus 31 : Parc Commercial Pont de Pierre ↔ Garges/Sarcelles RER D,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014031:31
Line:relation:8388058,Roissy Sud,Bus Filéo Roissy Sud : Roissypole ↔ Sevran Livry RER B,Filéo,Keolis Mobilité Roissy,,route_master,bus,116931006:FILEOSL
Line:relation:8388059,39,Bus 39 : Vert Galant RER B ↔ Aéroport CDG1 RER B,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014039:39
Line:relation:8388060,13,Bus 13 : Gare de Domont ↔ Énghien Mermoz Gare,Valmy,TVO,,route_master,bus,016016013:13
Line:relation:8392645,Tbus,Bus Tbus : Roissypole ↔ Marronniers (Tremblay-en-France),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014091:Tbus
Line:relation:8392711,51,Bus 51 : Rue de la Marne ↔ Hôpital,CSO,CSO,,route_master,bus,015015051:51
Line:relation:8393002,15,Bus 15 : Petit Parc Bignon ↔ Gare de Saint-Germain en Laye - Rue Thiers,ESF,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012015:15
Line:relation:8393308,A,Bus A : Pajol ↔ Montereau SNCF,Siyonne,INTERVAL,,route_master,bus,208208001:A
Line:relation:8393431,18,Bus 18 : Champagne - Roussillon ↔ Gare d'Argenteuil,R'bus,TVO,,route_master,bus,016616018:18
Line:relation:8393784,S1,Bus scolaire S1 : Conservatoire (Orsay) ↔ Collège Ile de France,Mobicaps,Transdev,yellow,route_master,bus,006006019:S1
Line:relation:8393785,S2,Bus scolaire S2 : Cimetière (Orsay) ↔ Villebon ↔ Lycée C. Claudel (Palaiseau),Mobicaps,Transdev,#009EE0,route_master,bus,006006019:S2
Line:relation:8393786,S3,Bus scolaire S3 : Grand Dôme (Villebon) ↔ Collège Ile de France ↔ Collège J. Verne,Mobicaps,Transdev,#8BC342,route_master,bus,006006019:S3
Line:relation:8393787,S4,Bus scolaire S4 : Millet (Villebon) ↔ Collège J. Verne,Mobicaps,Transdev,#F2A5B7,route_master,bus,006006019:S4
Line:relation:8396927,453,Bus 453 : Imprimerie Nationale (Bondoufle) ↔ Les Meillottes (Soisy-sur-Seine),Tice,Tice,#A80983,route_master,bus,400400453:453
Line:relation:8397961,7,Bus 7 : Gare des Mureaux ↔ Chopin,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011320:7
Line:relation:8398489,Goussainville,Bus Filéo Goussainville : Roissypole ↔ Les Côteaux (Goussainville),Filéo,Keolis Mobilité Roissy,,route_master,bus,116295003:FILEOG
Line:relation:8399988,2,Bus 2 : Gare de Fontainebleau - Avon ↔ Jacques Durand,Aérial,Transdev Île-de-France Vulaines,#1E7FCB,route_master,bus,062062062:2
Line:relation:8400207,51,Bus 51 : Hôpital Mignot ↔ Saint-Quentin-en-Yvelines - Gare P. Delouvrier,STAVO,STAVO,,route_master,bus,044044051:51
Line:relation:8400479,M,Bus M : Mantes-la-Ville - Domaine de la Vallée ↔ Buchelay - Innovaparc,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350012:M
Line:relation:8401666,78 Express,Bus 78 Express : Gare Routière de Mantes-la-Ville ↔ Saint-Quentin-en-Yvelines - Gare Routière Delouvrier,Hourtoule,Cars Hourtoule,,route_master,bus,027328078:78EXPRES
Line:relation:8402861,11,Bus 11 : Erich Von Stroheim ↔ Versailles Château Rive-Gauche,Hourtoule,Cars Hourtoule,,route_master,bus,027027011:11
Line:relation:8403373,19,Bus 19 : Gare de Meaux ↔ Chessy Gares,Pays Créçois,Marne et Morin,,route_master,bus,067067019:19
Line:relation:8404004,4,Bus 4 : La Croix de Berny RER ↔ Cimetière Nouveau,Paladin,Bièvre Bus Mobilités,#C2AB42,route_master,bus,020149004:4
Line:relation:8404223,43,Bus 43 : Gare de Fontenay le Fleury (circulaire),STAVO,STAVO,,route_master,bus,044044043:43
Line:relation:8404345,91-01,Bus 91-01 : Gare Brunoy ↔ Gare Routière d'Evry Courcouronnes,Albatrans,Albatrans,,route_master,bus,291191001:91-01
Line:relation:8404789,18,Bus 18 : Marché (Villeparisis) ↔ Collège Gérard Philipe,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014218:18
Line:relation:8404844,Saint-Pathus,Bus Filéo Saint-Pathus : Roissypole ↔ Saint-Pathus,Filéo,Keolis Mobilité Roissy,,route_master,bus,116277009:FILEOSP
Line:relation:8405392,Sarcelles,Bus Filéo Sarcelles : Roissypole ↔ Sarcelles,Filéo,Keolis Mobilité Roissy,,route_master,bus,116295001:FILEOS
Line:relation:8405850,X,Bus X : Mantes-la-Jolie - Henri Clérisse ↔ Mantes-la-Jolie - Gare Routière,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350024:X
Line:relation:8406206,30,Bus 30 : La Celle Saint-Cloud Gare ↔ Puits d'Angle,Traverciel,Transdev Île-de-France Nanterre,,route_master,bus,213213027:30
Line:relation:8407058,45,Bus 45 : Musée de Sèvres ↔ Mairie de Vélizy,Phébus,Keolis Vélizy,#AF00F5,route_master,bus,004004029:45
Line:relation:8407209,27,Bus 27 : La Celle Saint-Cloud - Étang Sec ↔ Rueil Malmaison Gare RER,Traverciel,Transdev Île-de-France Nanterre,,route_master,bus,213213027:27
Line:relation:8407357,K,Bus K : Limay - Lycée Condorcet ↔ Buchelay - René Renault,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350031:K
Line:relation:8408069,I,Bus I : Magnanville - Graviers-Brosses ↔ Mantes-la-Ville - Gare routière,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350009:I
Line:relation:8408136,M,Bus M : Gare du Vésinet le Pecq ↔ Gare de Chatou - Croissy,Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248020:M
Line:relation:8409188,33 SoisyBus,Bus 33 SoisyBus : Parc des Sources ↔ Champ de Courses Gare,Valmy,TVO,#ED7EA1,route_master,bus,016016033:SOISYBUS
Line:relation:8409316,10,Bus 10 : Ermont Eaubonne Gare ↔ Parc des Sources,Valmy,TVO,,route_master,bus,016016010:10
Line:relation:8409465,25,Bus 25 : Gare d'Etampe ↔ Gare de Pithiviers,Rémi,Rémi,,route_master,bus,073073001:25
Line:relation:8411436,4,Bus 4 : Gare de Fontainebleau Avon ↔ Lavoir aux Chapeaux,Aérial,Transdev Île-de-France Vulaines,#40E600,route_master,bus,062062012:4
Line:relation:8412060,R6,Bus R6 : Lycée de Vinci ↔ Gare de Saint-Germain en Laye,Resalys,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012034:R6
Line:relation:8412526,DM11A,Bus DM11A : Gare de Massy-Palaiseau ↔ Jules Verne (Nozay) ↔ Piscine (Sainte-Geneviève des Bois),Daniel Meyer,Keolis Meyer,#ff8c00,route_master,bus,055055011:DM11A
Line:relation:8412527,DM11G,Bus DM11G : Gare de Massy-Palaiseau ↔ Marcoussis ↔ Piscine (Sainte-Geneviève des Bois),Daniel Meyer,Keolis Meyer,#d437d4,route_master,bus,055055023:DM11G
Line:relation:8413209,91-06,Bus 91-06 : Christ du Saclay ↔ Gare de Massy-Palaiseau,Albatrans,Albatrans,#c69b3a,route_master,bus,291191006:91-06
Line:relation:8413211,91-11,Bus 91-11 : Gare de Saint-Quentin-en-Yvelines ↔ Gare de Massy-Palaiseau,Albatrans,Albatrans,#32a55e,route_master,bus,291191011:91-11
Line:relation:8413449,40,Bus 40 : Gare de Aubergenville - Elisabethville (circulaire),Aubergenville,MobiCité,,route_master,bus,111111140:40
Line:relation:8413513,A2,Bus A2 : Gare d'Achères ↔ Chambre de Commerce et d'Industrie,Conflans Achères,Transdev Île-de-France Conflans,,route_master,bus,212212024:A2
Line:relation:8431360,19,Bus Express 19 : Gare des Mureaux ↔ Versailles - Europe,Transdev Île-de-France Ecquevilly,Transdev Île-de-France Ecquevilly,#ec7528,route_master,bus,011011019:19
Line:relation:8436111,11,Bus 11 : Gare de Jouy (circulaire),Phébus,Keolis Versailles,#6fc6ef,route_master,bus,056356014:11
Line:relation:8444577,21M,Bus 21M : Gare du Vésinet - Le Pecq (circulaire),ESF,Transdev Île-de-France Montesson Les Rabaux,,route_master,bus,012012021:21M
Line:relation:8444603,47,Bus 47 : Gare de Provins ↔ Gare de Melun,Seine-et-Marne Express,Procars,,route_master,bus,228177047:47
