,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_stop_name,gtfs_stop_lat,gtfs_stop_lon,gtfs_wheelchair_boarding,gtfs_dest_name,gtfs_route_short_name,gtfs_agency_name,osm_network,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_name,osm_code,osm_lat,osm_route_id,osm_line_id,osm_osm:ref:FR:STIF:stop_id,osm_stop_id,osm_osm:ref:FR:STIF,osm_lon,osm_destination,destination_confidence,line_code_confidence,line_code_confidence_rounded,name_confidence,name_confidence_rounded,name_confidence_lower,name_confidence_lower_rounded,distance
27401,StopPoint:20:362,212212024:A1,35009,JOLIOT CURIE,48.958709,2.067716,,GARE D'ACHERES,A1,Conflans Achères,Conflans Achères,212212024:A1,Joliot-Curie,A1,48.959426,Route:Relation:8364139,Line:Relation:8364140,StopPoint:20:362,StopPoint:Node:5668216907,35009,2.0680484999999997,Gare d'Achères,0.9285714285714286,1.0,100.0,0.16666666666666666,20.0,0.9166666666666666,90.0,83.37181840125385
27410,StopPoint:20:373,212212024:A1,35018,PIERRE ET MARIE CURIE,48.96972,2.07245,,GARE D'ACHERES,A1,Conflans Achères,Conflans Achères,212212024:A1,Pierre et Marie Curie,A1,48.9699548,Route:Relation:8364139,Line:Relation:8364140,StopPoint:20:373,StopPoint:Node:5673029262,35018,2.0715127,Gare d'Achères,0.9285714285714286,1.0,100.0,0.2857142857142857,30.0,1.0,100.0,73.42524901281595
27478,StopPoint:61:245,228177050:50,9791,Chessy Gares,48.871772,2.784108,,Chessy Gares,50,Seine et Marne Express,Seine-et-Marne Express,228177050:50,Chessy Gares,50,48.8709795,Route:Relation:8103145,Line:Relation:4021770,StopPoint:61:245,StopPoint:Node:5417814059,9791,2.7840566,Chessy,0.6666666666666666,1.0,100.0,1.0,100.0,1.0,100.0,88.21236918652477
28057,StopPoint:41:6646,230410417:417,420872,George Sand,48.779884,1.990565,1,La Verrière Gare,417,SQYBUS,SQYBus,230410417:417,George Sand,417,48.7801014,Route:Relation:8256620,Line:Relation:8256621,StopPoint:41:6646,StopPoint:Node:5586667218,420872,1.9895353999999998,La Verrière Gare,1.0,1.0,100.0,1.0,100.0,1.0,100.0,79.437212805609
28058,StopPoint:41:6658,230410417:417,426764,George Sand,48.779794,1.99043,1,Trappes Gare,417,SQYBUS,SQYBus,230410417:417,George Sand,417,48.7800434,Route:Relation:8256619,Line:Relation:8256621,StopPoint:41:6658,StopPoint:Node:5586667202,426764,1.9895364999999998,Trappes Gare,1.0,1.0,100.0,1.0,100.0,1.0,100.0,71.28329734178473
28287,StopPoint:41:6592,230410432:36-12,21123,Place des Buttes,48.769366,1.919888,,La Verrière Gare,36-12,SQYBUS,SQYBus,230410432:36-12,Place des Buttes,36-12,48.770040099999996,Route:Relation:2707619,Line:Relation:7743345,StopPoint:41:6592,StopPoint:Node:3522349999,21123,1.9201831999999999,Gare de La Verrière,0.6285714285714286,1.0,100.0,1.0,100.0,1.0,100.0,78.04101892358678
28288,StopPoint:41:6592,230410432:36-12,21123,Place des Buttes,48.769366,1.919888,,La Verrière Gare,36-12,SQYBUS,SQYBus,230410432:36-12,Place des Buttes,36-12,48.770040099999996,Route:Relation:8032392,Line:Relation:7743345,StopPoint:41:6592,StopPoint:Node:3522349999,21123,1.9201831999999999,Gare de La Verrière,0.6285714285714286,1.0,100.0,1.0,100.0,1.0,100.0,78.04101892358678
28289,StopPoint:41:6592,230410432:36-12,21123,Place des Buttes,48.769366,1.919888,,La Verrière Gare,36-12,SQYBUS,SQYBus,230410432:36-12,Place des Buttes,36-12,48.770040099999996,Route:Relation:2707619,Line:Relation:7743345,StopPoint:41:6592,StopPoint:Node:3522349999,21123,1.9201831999999999,Gare de La Verrière,0.6285714285714286,1.0,100.0,1.0,100.0,1.0,100.0,78.04101892358678
28290,StopPoint:41:6592,230410432:36-12,21123,Place des Buttes,48.769366,1.919888,,La Verrière Gare,36-12,SQYBUS,SQYBus,230410432:36-12,Place des Buttes,36-12,48.770040099999996,Route:Relation:8032392,Line:Relation:7743345,StopPoint:41:6592,StopPoint:Node:3522349999,21123,1.9201831999999999,Gare de La Verrière,0.6285714285714286,1.0,100.0,1.0,100.0,1.0,100.0,78.04101892358678
28327,StopPoint:41:6360,230410439:439,4437,Hôtel de Ville,48.771479,2.070319,,Chamfleury,439,SQYBUS,SQYBus,230410439:439,Hôtel de Ville,439,48.7708848,Route:Relation:8272657,Line:Relation:8272658,StopPoint:41:6360,StopPoint:Node:4935648721,4437,2.0708884999999997,Chamfleury,1.0,1.0,100.0,1.0,100.0,1.0,100.0,78.22240856630314
28420,StopPoint:41:5985,230410441:441,4362,Allée de la Garonne,48.771648,1.954395,1,Trou Berger,441,SQYBUS,SQYBus,230410441:441,Allée de la Garonne,441,48.7720019,Route:Relation:2707618,Line:Relation:7921031,StopPoint:41:5985,StopPoint:Node:3721477411,4362,1.9533468999999999,Trou Berger,1.0,1.0,100.0,1.0,100.0,1.0,100.0,86.51119102793666
28784,StopPoint:87:67,251195011:95-11,416920,la Bucaille,49.072865,1.772086,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,La Bucaille,95-11,49.0734241,Route:Relation:6880066,Line:Relation:6880695,StopPoint:87:67,StopPoint:Node:5453225467,416920,1.7713519,Gare Mantes-la-Jolie,1.0,1.0,100.0,0.9090909090909091,90.0,1.0,100.0,82.11589414580467
28785,StopPoint:87:67,251195011:95-11,416920,la Bucaille,49.072865,1.772086,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,La Bucaille,95-11,49.0734241,Route:Relation:6880644,Line:Relation:6880695,StopPoint:87:67,StopPoint:Node:5453225467,416920,1.7713519,Gare Mantes-la-Jolie,1.0,1.0,100.0,0.9090909090909091,90.0,1.0,100.0,82.11589414580467
28817,StopPoint:87:80,251195011:95-11,416950,Haute Isle / les Roches Blanches,49.084109,1.644418,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,Haute Isle / les Roches Blanches,95-11,49.0841652,Route:Relation:6880066,Line:Relation:6880695,StopPoint:87:80,StopPoint:Node:5387500866,416950,1.6474449,Gare Mantes-la-Jolie,1.0,1.0,100.0,1.0,100.0,1.0,100.0,221.19871107686242
28819,StopPoint:87:82,251195011:95-11,416883,Chantemesle,49.078978,1.672981,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,Chantemesle,95-11,49.078609,Route:Relation:6880066,Line:Relation:6880695,StopPoint:87:82,StopPoint:Node:4509397801,416883,1.6742171,Gare Mantes-la-Jolie,1.0,1.0,100.0,1.0,100.0,1.0,100.0,99.19176174357298
28820,StopPoint:87:83,251195011:95-11,416879,Lapin Savant,49.075729,1.681846,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,Lapin Savant,95-11,49.0764036,Route:Relation:6880066,Line:Relation:6880695,StopPoint:87:83,StopPoint:Node:4509383817,416879,1.6799738,Gare Mantes-la-Jolie,1.0,1.0,100.0,1.0,100.0,1.0,100.0,156.00701102236258
28823,StopPoint:87:85,251195011:95-11,416873,Route de Vétheuil,49.059608,1.700209,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,Route de Vétheuil,95-11,49.052963399999996,Route:Relation:6880066,Line:Relation:6880695,StopPoint:87:85,StopPoint:Node:4510738618,416873,1.6968950999999999,Gare Mantes-la-Jolie,1.0,1.0,100.0,1.0,100.0,1.0,100.0,777.6344094141883
28824,StopPoint:87:85,251195011:95-11,416873,Route de Vétheuil,49.059608,1.700209,,Gare Mantes-la-Jolie,95-11,Busval d'Oise,Busval d'Oise,251195011:95-11,Route de Vétheuil,95-11,49.052963399999996,Route:Relation:6880644,Line:Relation:6880695,StopPoint:87:85,StopPoint:Node:4510738618,416873,1.6968950999999999,Gare Mantes-la-Jolie,1.0,1.0,100.0,1.0,100.0,1.0,100.0,777.6344094141883
28855,StopPoint:87:149,251195041:95-41,416958,Les Côteaux,49.08791,1.989634,,Place d'Armes,95-41,Busval d'Oise,Bus Val d'Oise,251195041:95-41,Les Côteaux,95-41,49.0898332,Route:Relation:4208032,Line:Relation:4226214,StopPoint:87:149,StopPoint:Node:3194366892,416958,1.9874759,Magny-en-Vexin - Place d'Armes,0.6046511627906976,1.0,100.0,1.0,100.0,1.0,100.0,265.6933557238461
28857,StopPoint:87:149,251195041:95-41,416958,Les Côteaux,49.08791,1.989634,,Place d'Armes,95-41,Busval d'Oise,Bus Val d'Oise,251195041:95-41,Les Côteaux,95-41,49.0898332,Route:Relation:4208032,Line:Relation:4226214,StopPoint:87:149,StopPoint:Node:3194366892,416958,1.9874759,Magny-en-Vexin - Place d'Armes,0.6046511627906976,1.0,100.0,1.0,100.0,1.0,100.0,265.6933557238461
28933,StopPoint:87:116,251195047:95-47,416876,Lapin Savant,49.075882,1.681939,,Collège,95-47,Busval d'Oise,Busval d'Oise,251195047:95-47,Lapin Savant,95-47,49.0764223,Route:Relation:7448614,Line:Relation:7448624,StopPoint:87:116,StopPoint:Node:4509383818,416876,1.6801218,Collège,1.0,1.0,100.0,1.0,100.0,1.0,100.0,145.72930274978916
28936,StopPoint:87:119,251195047:95-47,416948,Haute Isle / les Roches Blanches,49.08427,1.644416,,Collège,95-47,Busval d'Oise,Busval d'Oise,251195047:95-47,Haute Isle / les Roches Blanches,95-47,49.084224299999995,Route:Relation:7448614,Line:Relation:7448624,StopPoint:87:119,StopPoint:Node:4509281055,416948,1.64705,Collège,1.0,1.0,100.0,1.0,100.0,1.0,100.0,192.47633930776053
28941,StopPoint:87:124,251195047:95-47,416891,Foyer Rural,49.088862,1.676192,,Collège,95-47,Busval d'Oise,Busval d'Oise,251195047:95-47,Foyer Rural,95-47,49.0894987,Route:Relation:7448869,Line:Relation:7448624,StopPoint:87:124,StopPoint:Node:4509274452,416891,1.6770140999999998,Collège,1.0,1.0,100.0,1.0,100.0,1.0,100.0,92.84110334072298
28942,StopPoint:87:125,251195047:95-47,416893,Salle des Fêtes,49.122659,1.691148,,Collège,95-47,Busval d'Oise,Busval d'Oise,251195047:95-47,Salle des Fêtes,95-47,49.123257599999995,Route:Relation:7448762,Line:Relation:7448624,StopPoint:87:125,StopPoint:Node:4509302681,416893,1.6904868,Collège,1.0,1.0,100.0,1.0,100.0,1.0,100.0,82.22526122400441
28961,StopPoint:87:185,251195047:95-47,416983,Eglise,49.121707,1.692926,,Collège,95-47,Busval d'Oise,Busval d'Oise,251195047:95-47,Église,95-47,49.121711399999995,Route:Relation:7448762,Line:Relation:7448624,StopPoint:87:185,StopPoint:Node:4509335207,416983,1.6949778999999998,Collège,1.0,1.0,100.0,0.8333333333333334,80.0,0.8333333333333334,80.0,149.7758300308046
29187,StopPoint:70:16127,293193601:601,19214,République Marx Dormoy,48.90553,2.523051,,Hôpital Intercommunal,601,Seine-Saint-Denis,Seine-Saint-Denis,293193601:601,République — Marx Dormoy,601,48.9063565,Route:Relation:2226537,Line:Relation:2227713,StopPoint:70:16127,StopPoint:Node:5238937321,19214,2.5239461999999997,Montfermeil — Hôpital Intercommunal,0.75,1.0,100.0,0.9565217391304348,100.0,0.9565217391304348,100.0,112.93767555482943
29188,StopPoint:70:16127,293193601:601,19214,République Marx Dormoy,48.90553,2.523051,,Hôpital Intercommunal,601,Seine-Saint-Denis,Seine-Saint-Denis,293193601:601,République — Marx Dormoy,601,48.9063565,Route:Relation:7745722,Line:Relation:2227713,StopPoint:70:16127,StopPoint:Node:5238937321,19214,2.5239461999999997,Montfermeil — Hôpital Intercommunal,0.75,1.0,100.0,0.9565217391304348,100.0,0.9565217391304348,100.0,112.93767555482943
29244,StopPoint:70:16127,293193605:605,19214,République Marx Dormoy,48.90553,2.523051,,Gare d'Aulnay-sous-Bois,605,Seine-Saint-Denis,Seine-Saint-Denis,293193605:605,République — Marx Dormoy,605,48.9063565,Route:Relation:8057642,Line:Relation:7921025,StopPoint:70:16127,StopPoint:Node:5238937321,19214,2.5239461999999997,Gare d'Aulnay-sous-Bois,1.0,1.0,100.0,0.9565217391304348,100.0,0.9565217391304348,100.0,112.93767555482943
29280,StopPoint:70:12570,293193607:607,19120,Gare de Sevran Beaudottes,48.947094,2.523815,,La Courneuve 8 mai 1945,607,Seine-Saint-Denis,Seine-Saint-Denis,293193607:607,Sevran Beaudottes RER,607,48.947746099999996,Route:Relation:8189691,Line:Relation:8189692,StopPoint:70:12570,StopPoint:Node:2868460488,19120,2.5249885,La Courneuve - 8 Mai 1945,0.9583333333333334,1.0,100.0,0.7391304347826086,70.0,0.7391304347826086,70.0,112.46207484106615
29297,StopPoint:70:19326,293193607:607,19300,Victoire,48.94012,2.443069,,Gare de Villepinte,607,Seine-Saint-Denis,Seine-Saint-Denis,293193607:607,Victoire,607,48.9402439,Route:Relation:8189673,Line:Relation:8189692,StopPoint:70:19326,StopPoint:Node:2445813626,19300,2.444337,Gare de Villepinte,1.0,1.0,100.0,1.0,100.0,1.0,100.0,93.90922845476513
29309,StopPoint:70:2324,293193607:607,18837,Le Parc,48.940404,2.436807,,Gare de Villepinte,607,Seine-Saint-Denis,Seine-Saint-Denis,293193607:607,Le Parc,607,48.940034999999995,Route:Relation:8189673,Line:Relation:8189692,StopPoint:70:2324,StopPoint:Node:5537066932,18837,2.4412292,Gare de Villepinte,1.0,1.0,100.0,1.0,100.0,1.0,100.0,326.55599041044024
29313,StopPoint:70:24545,293193607:607,19420,Pasteur,48.935781,2.476439,,La Courneuve 8 mai 1945,607,Seine-Saint-Denis,Seine-Saint-Denis,293193607:607,Pasteur,607,48.9354042,Route:Relation:8189691,Line:Relation:8189692,StopPoint:70:24545,StopPoint:Node:2477902402,19420,2.4741196,La Courneuve - 8 Mai 1945,0.9583333333333334,1.0,100.0,1.0,100.0,1.0,100.0,175.02355701269119
29443,StopPoint:70:18144,293193613:613,19268,Paul Gauguin,48.891731,2.580096,,Gare de Chelles Gournay,613,Seine-Saint-Denis,Seine-Saint-Denis,293193613:613,Paul Gauguin,613,48.8909769,Route:Relation:3746223,Line:Relation:6972324,StopPoint:70:18144,StopPoint:Node:2669992269,19268,2.5807822,Gare de Chelles-Gournay,0.9565217391304348,1.0,100.0,1.0,100.0,1.0,100.0,97.80001627522537
29461,StopPoint:70:27631,293193613:613,19490,Emile Zola,48.90718,2.556623,,Gare d'Aulnay-sous-Bois,613,Seine-Saint-Denis,Seine-Saint-Denis,293193613:613,Émile Zola,613,48.9066518,Route:Relation:5451823,Line:Relation:6972324,StopPoint:70:27631,StopPoint:Node:5587426941,19490,2.55733,Gare d'Aulnay-sous-Bois,1.0,1.0,100.0,0.9,90.0,0.9,90.0,78.33654948775614
29463,StopPoint:70:28671,293193613:613,19520,Quatre Routes,48.887759,2.584193,,Gare de Chelles Gournay,613,Seine-Saint-Denis,Seine-Saint-Denis,293193613:613,Quatre Routes,613,48.8872103,Route:Relation:3746223,Line:Relation:6972324,StopPoint:70:28671,StopPoint:Node:2669992192,19520,2.5846814,Gare de Chelles-Gournay,0.9565217391304348,1.0,100.0,1.0,100.0,1.0,100.0,70.75511019467413
29488,StopPoint:70:8586,293193613:613,19018,Paul Gauguin,48.892118,2.579811,,Gare d'Aulnay-sous-Bois,613,Seine-Saint-Denis,Seine-Saint-Denis,293193613:613,Paul Gauguin,613,48.8912082,Route:Relation:5451823,Line:Relation:6972324,StopPoint:70:8586,StopPoint:Node:2669992262,19018,2.5807808,Gare d'Aulnay-sous-Bois,1.0,1.0,100.0,1.0,100.0,1.0,100.0,123.669645766187
29491,StopPoint:70:11203,293193615:615,19091,Croix Rouge,48.946995,2.491887,,Gare de Villepinte,615,Seine-Saint-Denis,Seine-Saint-Denis,293193615:615,Croix Rouge,615,48.9476375,Route:Relation:387827,Line:Relation:5594143,StopPoint:88:1962;StopPoint:70:11203,StopPoint:Node:1799961736,19091,2.4928548999999998,Villepinte RER,0.625,1.0,100.0,1.0,100.0,1.0,100.0,100.65687988728052
29619,StopPoint:70:749,293193618:618,15108,Degas,48.933086,2.509865,,Général de Gaulle,618,Seine-Saint-Denis,Seine-Saint-Denis,293193618:618,Degas,618,48.9335496,Route:Relation:8292254,Line:Relation:8292255,StopPoint:70:749,StopPoint:Node:4326765999,15108,2.5109931999999997,Général De Gaulle,1.0,1.0,100.0,1.0,100.0,1.0,100.0,97.42250740841983
29673,StopPoint:70:31226,293193640:640,19595,165 Avenue du Bois de la Pie,48.981171,2.511855,,Gare du Parc des Expositions,640,Seine-Saint-Denis,Seine-Saint-Denis,293193640:640,165 Avenue du Bois de la Pie,640,48.980562,Route:Relation:6203397,Line:Relation:6972217,StopPoint:70:31226,StopPoint:Node:5326977686,19595,2.510556,Gare du Parc des Expositions,1.0,1.0,100.0,1.0,100.0,1.0,100.0,116.74045486715693
29793,StopPoint:86:405,350350003:C,423340,Charcot,49.002905,1.690349,,Port Fouquet,C,TAM,TAM,350350003:C,Charcot,C,49.0018022,Route:Relation:8298485,Line:Relation:8298486,StopPoint:86:405,StopPoint:Node:5618110203,423340,1.6890360999999998,Port Fouquet,1.0,1.0,100.0,1.0,100.0,1.0,100.0,155.78556764197594
29794,StopPoint:86:406,350350003:C,423338,Charcot,49.002986,1.690362,,Gare Routière Mantes-la-Jolie - Quai 1,C,TAM,TAM,350350003:C,Charcot,C,49.002014499999994,Route:Relation:8298484,Line:Relation:8298486,StopPoint:86:406,StopPoint:Node:4325370921,423338,1.6875425,Gare Routière Mantes-la-Jolie - Quai 1,1.0,1.0,100.0,1.0,100.0,1.0,100.0,232.87632917701563
29834,StopPoint:86:263,350350004:D,40550,Carnot,48.987133,1.708789,,Plaisances,D,TAM,TAM,350350004:D,Carnot,D,48.9875353,Route:Relation:8312253,Line:Relation:8312254,StopPoint:86:263,StopPoint:Node:5629707503,40550,1.7079757999999998,Plaisances,1.0,1.0,100.0,1.0,100.0,1.0,100.0,74.45850194559334
29839,StopPoint:86:395,350350004:D,423332,Résidence du Lac,48.999069,1.702389,,Plaisances,D,TAM,TAM,350350004:D,Résidence du Lac,D,48.998414,Route:Relation:8312253,Line:Relation:8312254,StopPoint:86:395,StopPoint:Node:5629707512,423332,1.7017882,Plaisances,1.0,1.0,100.0,1.0,100.0,1.0,100.0,85.0807298500687
29915,StopPoint:86:180,350350009:I,417699,Chemin de Dreux,48.978843,1.699647,,Graviers-Brosses,I,TAM,TAM,350350009:I,Chemin de Dreux,I,48.9781207,Route:Relation:8408067,Line:Relation:8408069,StopPoint:86:180,StopPoint:Node:1696462990,417699,1.6995888,Graviers-Brosses,1.0,1.0,100.0,1.0,100.0,1.0,100.0,80.43939721880945
29920,StopPoint:86:80,350350009:I,39786,Gare Routière Mantes-la-Ville,48.987555,1.70537,1,Gare Routière Mantes-la-Ville,I,TAM,TAM,350350009:I,Gare Routière Mantes-la-Ville,I,48.9878796,Route:Relation:8408068,Line:Relation:8408069,StopPoint:86:80,StopPoint:Node:5709468948,39786,1.70443,Gare Routière Mantes-la-Ville,1.0,1.0,100.0,1.0,100.0,1.0,100.0,77.69381325386308
29961,StopPoint:86:220,350350012:M,17931,Louise Michel,48.985054,1.708186,1,Innovaparc,M,TAM,TAM,350350012:M,Louise Michel,M,48.9857066,Route:Relation:8400478,Line:Relation:8400479,StopPoint:86:220,StopPoint:Node:1468619217,17931,1.7075418,Innovaparc,1.0,1.0,100.0,1.0,100.0,1.0,100.0,86.54707133906517
29997,StopPoint:86:314,350350024:X,40551,Avenue des Cygnes,48.997066,1.714541,,Henri Clérisse,X,TAM,TAM,350350024:X,Avenue des Cygnes,X,48.9963653,Route:Relation:8405848,Line:Relation:8405850,StopPoint:86:314,StopPoint:Node:5715209042,40551,1.71523,Henri Clérisse,1.0,1.0,100.0,1.0,100.0,1.0,100.0,92.81319701357562
29998,StopPoint:86:315,350350024:X,40552,Quai de la Tour,48.995752,1.715827,,Henri Clérisse,X,TAM,TAM,350350024:X,Quai de la Tour,X,48.9942297,Route:Relation:8405848,Line:Relation:8405850,StopPoint:86:315,StopPoint:Node:5715209041,40552,1.7176059,Henri Clérisse,1.0,1.0,100.0,1.0,100.0,1.0,100.0,213.55797907048702
29999,StopPoint:86:316,350350024:X,40553,Quai de la Tour,48.996361,1.715465,,Gare Routière Mantes-la-Jolie - Quai 3,X,TAM,TAM,350350024:X,Quai de la Tour,X,48.994369,Route:Relation:8405849,Line:Relation:8405850,StopPoint:86:316,StopPoint:Node:5715209052,40553,1.7175032,Gare Routière Mantes-la-Jolie,0.8656716417910447,1.0,100.0,1.0,100.0,1.0,100.0,267.0615404455959
30000,StopPoint:86:317,350350024:X,19999,Avenue des Cygnes,48.997729,1.714069,,Gare Routière Mantes-la-Jolie - Quai 3,X,TAM,TAM,350350024:X,Avenue des Cygnes,X,48.997166299999996,Route:Relation:8405849,Line:Relation:8405850,StopPoint:86:317,StopPoint:Node:4320234843,19999,1.7147104,Gare Routière Mantes-la-Jolie,0.8656716417910447,1.0,100.0,1.0,100.0,1.0,100.0,78.22302511313437
30003,StopPoint:86:395,350350024:X,423332,Résidence du Lac,48.999069,1.702389,,Henri Clérisse,X,TAM,TAM,350350024:X,Résidence du Lac,X,48.998414,Route:Relation:8405848,Line:Relation:8405850,StopPoint:86:395,StopPoint:Node:5629707512,423332,1.7017882,Henri Clérisse,1.0,1.0,100.0,1.0,100.0,1.0,100.0,85.0807298500687
30089,StopPoint:86:363,350350031:K,18388,Chaponnerie,48.99481,1.73011,,René Renault,K,TAM,TAM,350350031:K,Chaponnerie,K,48.9951789,Route:Relation:8407355,Line:Relation:8407357,StopPoint:86:363,StopPoint:Node:1774954981,18388,1.7312094999999998,René Renault,1.0,1.0,100.0,1.0,100.0,1.0,100.0,90.31585563318772
30092,StopPoint:86:364,350350031:K,13863,Pont de Limay,48.993569,1.726506,,René Renault,K,TAM,TAM,350350031:K,Pont de Limay,K,48.9939293,Route:Relation:8407355,Line:Relation:8407357,StopPoint:86:364,StopPoint:Node:5716955558,13863,1.7275625,René Renault,1.0,1.0,100.0,1.0,100.0,1.0,100.0,87.08170893259629
30100,StopPoint:86:370,350350031:K,423327,Marronniers,48.969739,1.686109,,Lycée Condorcet,K,TAM,TAM,350350031:K,Marronniers,K,48.9689179,Route:Relation:8407356,Line:Relation:8407357,StopPoint:86:370,StopPoint:Node:1468619181,423327,1.6860328999999998,Lycée Condorcet,1.0,1.0,100.0,1.0,100.0,1.0,100.0,91.4836591928873
30107,StopPoint:86:373,350350031:K,423333,Lycée Condorcet,48.985648,1.75627,,Lycée Condorcet,K,TAM,TAM,350350031:K,Lycée Condorcet,K,48.9861977,Route:Relation:8407356,Line:Relation:8407357,StopPoint:86:373;StopPoint:87:95,StopPoint:Node:5716955568,423333,1.7546502,Lycée Condorcet,1.0,1.0,100.0,1.0,100.0,1.0,100.0,133.38995797296568
30110,StopPoint:86:373,350350031:K,423333,Lycée Condorcet,48.985648,1.75627,,René Renault,K,TAM,TAM,350350031:K,Lycée Condorcet,K,48.9861977,Route:Relation:8407355,Line:Relation:8407357,StopPoint:86:373;StopPoint:87:95,StopPoint:Node:5716955568,423333,1.7546502,René Renault,1.0,1.0,100.0,1.0,100.0,1.0,100.0,133.38995797296568
30124,StopPoint:86:378,350350031:K,423366,Basses Meunières,48.992317,1.745434,,René Renault,K,TAM,TAM,350350031:K,Basses Meunières,K,48.9920087,Route:Relation:8407355,Line:Relation:8407357,StopPoint:86:378,StopPoint:Node:5716955564,423366,1.7464316,René Renault,1.0,1.0,100.0,1.0,100.0,1.0,100.0,80.6575382343763
30133,StopPoint:86:381,350350031:K,18414,Hotel de Ville,48.992453,1.734945,,René Renault,K,TAM,TAM,350350031:K,Hôtel de Ville,K,48.9912103,Route:Relation:8407355,Line:Relation:8407357,StopPoint:86:381,StopPoint:Node:1506812730,18414,1.7366138999999998,René Renault,1.0,1.0,100.0,0.9285714285714286,90.0,0.9285714285714286,90.0,184.43582564175236
30148,StopPoint:86:392,350350031:K,12525,ALPA,48.98486,1.758805,,Lycée Condorcet,K,TAM,TAM,350350031:K,Alpa,K,48.9855282,Route:Relation:8407356,Line:Relation:8407357,StopPoint:86:392,StopPoint:Node:5716955569,12525,1.7592799,Lycée Condorcet,1.0,1.0,100.0,0.25,20.0,1.0,100.0,82.03796565857601
